Identifier,DataFile,FileTitle,Total return count,Return 1 count,Return 2 count,Return 3 count,Return 4 count,Return 5 count,Return 6 count,Return 7 count,Return 8 count,Return 9 count,Other return count,Elev minimum,Elev maximum,Elev mean,Elev mode,Elev stddev,Elev variance,Elev CV,Elev IQ,Elev skewness,Elev kurtosis,Elev AAD,Elev MAD median,Elev MAD mode,Elev L1,Elev L2,Elev L3,Elev L4,Elev L CV,Elev L skewness,Elev L kurtosis,Elev P01,Elev P05,Elev P10,Elev P20,Elev P25,Elev P30,Elev P40,Elev P50,Elev P60,Elev P70,Elev P75,Elev P80,Elev P90,Elev P95,Elev P99,Canopy relief ratio,Elev SQRT mean SQ,Elev CURT mean CUBE,Int minimum,Int maximum,Int mean,Int mode,Int stddev,Int variance,Int CV,Int IQ,Int skewness,Int kurtosis,Int AAD,Int L1,Int L2,Int L3,Int L4,Int L CV,Int L skewness,Int L kurtosis,Int P01,Int P05,Int P10,Int P20,Int P25,Int P30,Int P40,Int P50,Int P60,Int P70,Int P75,Int P80,Int P90,Int P95,Int P99,Percentage first returns above 4.50,Percentage all returns above 4.50,(All returns above 4.50) / (Total first returns) * 100,First returns above 4.50,All returns above 4.50,Percentage first returns above mean,Percentage first returns above mode,Percentage all returns above mean,Percentage all returns above mode,(All returns above mean) / (Total first returns) * 100,(All returns above mode) / (Total first returns) * 100,First returns above mean,First returns above mode,All returns above mean,All returns above mode,Total first returns,Total all returns,Elev strata (below 0.00) total return count,Elev strata (below 0.00) return proportion,Elev strata (below 0.00) min,Elev strata (below 0.00) max,Elev strata (below 0.00) mean,Elev strata (below 0.00) mode,Elev strata (below 0.00) median,Elev strata (below 0.00) stddev,Elev strata (below 0.00) CV,Elev strata (below 0.00) skewness,Elev strata (below 0.00) kurtosis,Elev strata (0.00 to 0.15) total return count,Elev strata (0.00 to 0.15) return proportion,Elev strata (0.00 to 0.15) min,Elev strata (0.00 to 0.15) max,Elev strata (0.00 to 0.15) mean,Elev strata (0.00 to 0.15) mode,Elev strata (0.00 to 0.15) median,Elev strata (0.00 to 0.15) stddev,Elev strata (0.00 to 0.15) CV,Elev strata (0.00 to 0.15) skewness,Elev strata (0.00 to 0.15) kurtosis,Elev strata (0.15 to 1.37) total return count,Elev strata (0.15 to 1.37) return proportion,Elev strata (0.15 to 1.37) min,Elev strata (0.15 to 1.37) max,Elev strata (0.15 to 1.37) mean,Elev strata (0.15 to 1.37) mode,Elev strata (0.15 to 1.37) median,Elev strata (0.15 to 1.37) stddev,Elev strata (0.15 to 1.37) CV,Elev strata (0.15 to 1.37) skewness,Elev strata (0.15 to 1.37) kurtosis,Elev strata (1.37 to 5.00) total return count,Elev strata (1.37 to 5.00) return proportion,Elev strata (1.37 to 5.00) min,Elev strata (1.37 to 5.00) max,Elev strata (1.37 to 5.00) mean,Elev strata (1.37 to 5.00) mode,Elev strata (1.37 to 5.00) median,Elev strata (1.37 to 5.00) stddev,Elev strata (1.37 to 5.00) CV,Elev strata (1.37 to 5.00) skewness,Elev strata (1.37 to 5.00) kurtosis,Elev strata (5.00 to 10.00) total return count,Elev strata (5.00 to 10.00) return proportion,Elev strata (5.00 to 10.00) min,Elev strata (5.00 to 10.00) max,Elev strata (5.00 to 10.00) mean,Elev strata (5.00 to 10.00) mode,Elev strata (5.00 to 10.00) median,Elev strata (5.00 to 10.00) stddev,Elev strata (5.00 to 10.00) CV,Elev strata (5.00 to 10.00) skewness,Elev strata (5.00 to 10.00) kurtosis,Elev strata (10.00 to 20.00) total return count,Elev strata (10.00 to 20.00) return proportion,Elev strata (10.00 to 20.00) min,Elev strata (10.00 to 20.00) max,Elev strata (10.00 to 20.00) mean,Elev strata (10.00 to 20.00) mode,Elev strata (10.00 to 20.00) median,Elev strata (10.00 to 20.00) stddev,Elev strata (10.00 to 20.00) CV,Elev strata (10.00 to 20.00) skewness,Elev strata (10.00 to 20.00) kurtosis,Elev strata (20.00 to 30.00) total return count,Elev strata (20.00 to 30.00) return proportion,Elev strata (20.00 to 30.00) min,Elev strata (20.00 to 30.00) max,Elev strata (20.00 to 30.00) mean,Elev strata (20.00 to 30.00) mode,Elev strata (20.00 to 30.00) median,Elev strata (20.00 to 30.00) stddev,Elev strata (20.00 to 30.00) CV,Elev strata (20.00 to 30.00) skewness,Elev strata (20.00 to 30.00) kurtosis,Elev strata (above 30.00) total return count,Elev strata (above 30.00) return proportion,Elev strata (above 30.00) min,Elev strata (above 30.00) max,Elev strata (above 30.00) mean,Elev strata (above 30.00) mode,Elev strata (above 30.00) median,Elev strata (above 30.00) stddev,Elev strata (above 30.00) CV,Elev strata (above 30.00) skewness,Elev strata (above 30.00) kurtosis
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_16.las",clipLidar_74773_16,10417,8992,1211,200,14,0,0,0,0,0,0,794.460022,881.590027,816.527200,799.992086,23.778425,565.413489,0.029121,32.119995,1.105432,2.727551,20.306834,5.739990,3.862081,816.527200,12.140040,4.648068,0.883592,0.014868,0.382871,0.072783,795.469971,796.460022,797.150024,799.080017,800.000000,800.619995,802.000000,803.440002,805.280029,825.038025,832.119995,842.260010,858.659973,865.260010,873.390015,0.253267,816.873324,817.225878,0.000000,254.000000,141.590573,181.428571,61.592040,3793.579377,0.435001,92.000000,-0.644313,2.294095,51.455532,141.590573,34.466537,-6.108164,1.975790,0.243424,-0.177220,0.057325,13.000000,22.000000,37.000000,79.000000,98.000000,115.000000,144.000000,158.000000,171.000000,183.000000,190.000000,196.000000,210.000000,218.000000,234.000000,100.000000,100.000000,115.847420,8992,10417,31.717082,74.099199,33.205337,75.165595,38.467527,87.077402,2852,6663,3459,7830,8992,10417,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10417,1.000000,794.460022,881.590027,816.527200,799.992086,803.440002,23.778425,0.029121,1.105432,2.727551
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_17.las",clipLidar_74773_17,4000,4000,0,0,0,0,0,0,0,0,0,784.650024,791.539978,787.811822,788.477776,1.163380,1.353452,0.001477,1.600037,-0.010695,2.734652,0.940027,0.780029,0.892219,787.811822,0.659224,-0.006710,0.074293,0.000837,-0.010179,0.112697,785.140015,785.890015,786.289978,786.780029,786.979980,787.169983,787.530029,787.890015,788.159973,788.419983,788.580017,788.750000,789.270020,789.830017,790.419983,0.458900,787.812681,787.813014,107.000000,226.000000,166.867250,167.444444,18.511991,342.693801,0.110938,26.000000,-0.009942,2.777367,14.909303,166.867250,10.492724,-0.033627,1.170349,0.062881,-0.003205,0.111539,125.000000,136.000000,143.000000,151.000000,154.000000,157.000000,162.000000,167.000000,172.000000,177.000000,180.000000,183.000000,190.000000,197.050003,209.000000,100.000000,100.000000,100.000000,4000,4000,52.475000,28.925000,52.475000,28.925000,52.475000,28.925000,2099,1157,2099,1157,4000,4000,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,4000,1.000000,784.650024,791.539978,787.811822,788.477776,787.890015,1.163380,0.001477,-0.010695,2.734652
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_2.las",clipLidar_74773_2,10044,9286,705,52,1,0,0,0,0,0,0,788.710022,856.789978,804.216213,793.032559,17.319335,299.959380,0.021536,20.349976,1.255396,3.082759,14.441619,2.919983,2.477451,804.216213,8.569913,3.669935,0.987124,0.010656,0.428235,0.115185,789.570007,790.349976,791.239990,792.359985,792.809998,793.270020,794.059998,794.880005,796.030029,804.760010,813.159973,822.969971,835.357971,841.664001,847.804218,0.227764,804.402664,804.591806,0.000000,252.000000,136.167364,164.000000,56.407295,3181.782900,0.414250,79.000000,-0.572547,2.314918,46.731780,136.167364,31.661630,-4.893299,2.230084,0.232520,-0.154550,0.070435,16.000000,33.000000,41.299999,80.000000,99.000000,113.000000,136.000000,151.000000,162.000000,173.000000,178.000000,184.000000,199.000000,211.000000,230.000000,100.000000,100.000000,108.162826,9286,10044,29.420633,71.053198,30.236957,73.068499,32.705148,79.032953,2732,6598,3037,7339,9286,10044,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10044,1.000000,788.710022,856.789978,804.216213,793.032559,794.880005,17.319335,0.021536,1.255396,3.082759
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_3.las",clipLidar_74773_3,10680,9224,1338,115,3,0,0,0,0,0,0,788.349976,881.000000,815.040762,791.291246,24.611627,605.732180,0.030197,42.797546,0.593446,2.077219,21.490810,19.559998,19.768751,815.040762,13.659832,2.842836,-0.412961,0.016760,0.208116,-0.030232,788.849976,789.469971,790.090027,791.400024,791.989990,792.520020,795.440002,811.059998,819.489990,830.250000,834.787537,840.450012,851.942993,861.651550,868.584709,0.288082,815.412239,815.787093,0.000000,248.000000,126.085768,157.460317,51.409269,2642.912954,0.407733,73.000000,-0.655319,2.433118,42.601033,126.085768,28.684143,-5.118732,2.134931,0.227497,-0.178452,0.074429,15.000000,24.000000,39.000000,76.000000,92.000000,106.000000,126.000000,140.500000,151.000000,161.000000,165.000000,170.000000,181.000000,190.000000,210.000000,100.000000,100.000000,115.784909,9224,10680,48.037728,77.883781,45.140449,80.898876,52.265828,93.668690,4431,7184,4821,8640,9224,10680,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10680,1.000000,788.349976,881.000000,815.040762,791.291246,811.059998,24.611627,0.030197,0.593446,2.077219
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_4.las",clipLidar_74773_4,1815,1585,221,9,0,0,0,0,0,0,0,794.030029,853.840027,812.223080,797.827489,16.013675,256.437799,0.019716,25.484985,0.757869,2.371610,13.684416,10.239990,10.342493,812.223080,8.807864,2.122215,0.104436,0.010844,0.240945,0.011857,794.425588,795.200989,796.305969,798.130005,798.559998,798.919983,800.088013,808.169983,813.383972,820.401978,824.044983,827.703979,838.279968,843.319031,850.000000,0.304181,812.380840,812.539533,6.000000,255.000000,122.869421,144.333333,48.060292,2309.791650,0.391149,60.000000,-0.583169,2.670657,38.798880,122.869421,26.751448,-4.073717,3.134940,0.217723,-0.152280,0.117188,16.000000,27.000000,43.000000,79.000000,95.000000,105.000000,123.000000,135.000000,143.000000,150.000000,155.000000,160.000000,176.000000,190.300003,209.000000,100.000000,100.000000,114.511041,1585,1815,44.416404,87.634069,42.975207,84.297521,49.211356,96.529968,704,1389,780,1530,1585,1815,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1815,1.000000,794.030029,853.840027,812.223080,797.827489,808.169983,16.013675,0.019716,0.757869,2.371610
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_5.las",clipLidar_74773_5,2115,2115,0,0,0,0,0,0,0,0,0,799.570007,805.969971,802.455712,800.789048,1.514504,2.293723,0.001887,2.519958,0.094682,2.000975,1.290265,1.279968,1.670974,802.455712,0.872440,0.018607,0.025336,0.001087,0.021327,0.029040,799.840027,800.130005,800.429993,800.919983,801.150024,801.409973,801.969971,802.460022,802.919983,803.409973,803.669983,803.940002,804.460022,804.898987,805.580017,0.450894,802.457140,802.458032,101.000000,245.000000,177.874704,171.857143,15.975469,255.215609,0.089813,19.000000,0.180724,4.296850,12.302180,177.874704,8.808058,0.342558,1.368371,0.049518,0.038891,0.155354,140.140000,154.000000,159.000000,165.000000,168.000000,170.000000,174.000000,177.000000,181.000000,185.000000,187.000000,190.000000,198.000000,204.000000,220.860000,100.000000,100.000000,100.000000,2115,2115,50.118203,82.836879,50.118203,82.836879,50.118203,82.836879,1060,1752,1060,1752,2115,2115,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2115,1.000000,799.570007,805.969971,802.455712,800.789048,802.460022,1.514504,0.001887,0.094682,2.000975
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_6.las",clipLidar_74773_6,451,451,0,0,0,0,0,0,0,0,0,788.090027,795.140015,790.722994,789.209073,1.491386,2.224234,0.001886,2.274963,0.352481,2.284430,1.259171,1.179993,1.410923,790.722994,0.851998,0.069811,0.038751,0.001077,0.081938,0.045483,788.334991,788.580017,788.880005,789.299988,789.440002,789.599976,790.090027,790.619995,791.169983,791.500000,791.714966,792.059998,792.849976,793.290039,794.179993,0.373471,790.724397,790.725273,123.000000,219.000000,172.804878,165.666667,14.082363,198.312954,0.081493,19.000000,0.058057,3.135657,11.239306,172.804878,7.938428,0.052483,0.954613,0.045939,0.006611,0.120252,142.000000,150.000000,155.000000,161.000000,163.000000,165.000000,169.000000,173.000000,177.000000,180.000000,182.000000,184.000000,190.000000,196.500000,204.500000,100.000000,100.000000,100.000000,451,451,47.893570,84.478936,47.893570,84.478936,47.893570,84.478936,216,381,216,381,451,451,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,451,1.000000,788.090027,795.140015,790.722994,789.209073,790.619995,1.491386,0.001886,0.352481,2.284430
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_7.las",clipLidar_74773_7,10153,9099,980,72,2,0,0,0,0,0,0,796.950012,889.729980,817.280723,798.422710,23.448161,549.816269,0.028690,32.220032,1.208730,3.191820,19.845032,4.729980,5.617268,817.280723,11.860662,4.806073,0.995590,0.014512,0.405211,0.083940,797.700012,798.590027,799.109985,800.070007,800.559998,801.119995,802.429993,804.039978,806.229980,824.882019,832.780029,841.158020,855.090027,868.830017,882.267988,0.219128,817.616990,817.960057,0.000000,249.000000,106.143209,35.571429,58.749877,3451.548047,0.553496,116.000000,-0.001994,1.572020,52.859955,106.143209,33.606690,0.136004,-1.946542,0.316616,0.004047,-0.057921,14.000000,25.000000,33.000000,40.000000,44.000000,49.000000,82.000000,112.000000,134.199997,154.000000,160.000000,166.000000,180.000000,190.000000,210.000000,100.000000,100.000000,111.583691,9099,10153,31.871634,96.219365,34.009652,96.414853,37.949225,107.583251,2900,8755,3453,9789,9099,10153,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10153,1.000000,796.950012,889.729980,817.280723,798.422710,804.039978,23.448161,0.028690,1.208730,3.191820
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_8.las",clipLidar_74773_8,2370,2218,140,11,1,0,0,0,0,0,0,787.830017,837.700012,796.493198,790.204779,12.742664,162.375493,0.015998,2.650024,2.145273,6.010849,8.760463,1.295044,1.625238,796.493198,5.084091,3.058262,1.884781,0.006383,0.601536,0.370721,788.390015,788.940002,789.500000,790.260010,790.489990,790.719971,791.239990,791.714966,792.190002,792.780029,793.140015,793.599976,820.374023,832.320007,835.200012,0.173715,796.595080,796.698720,0.000000,245.000000,121.694093,38.888889,67.539933,4561.642557,0.554998,138.000000,-0.184663,1.474783,61.720396,121.694093,38.161661,-1.811489,-2.942556,0.313587,-0.047469,-0.077108,15.000000,29.450001,36.000000,40.000000,42.000000,46.000000,104.000000,143.000000,160.000000,173.000000,180.000000,187.000000,203.000000,211.000000,227.000000,100.000000,100.000000,106.853021,2218,2370,13.886384,80.613165,15.189873,81.097046,16.230839,86.654644,308,1788,360,1922,2218,2370,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2370,1.000000,787.830017,837.700012,796.493198,790.204779,791.714996,12.742664,0.015998,2.145273,6.010849
74773,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_74773_9.las",clipLidar_74773_9,9684,8062,1443,174,5,0,0,0,0,0,0,796.820007,880.049988,831.563012,806.067783,23.043853,531.019142,0.027711,46.159973,0.302337,1.701891,20.516749,18.960022,18.962246,831.563012,13.147935,1.306935,-0.461661,0.015811,0.099402,-0.035113,799.179993,802.789978,804.659973,806.690002,807.320007,815.390015,819.750000,825.030029,837.494019,848.650024,853.479980,856.960022,865.190002,868.565491,874.385099,0.417434,831.882207,832.202257,0.000000,255.000000,92.455081,32.380952,55.895067,3124.258542,0.604565,101.000000,0.318691,1.860703,49.667321,92.455081,31.889977,3.067316,-0.712689,0.344924,0.096184,-0.022348,14.000000,19.000000,27.000000,35.000000,40.000000,47.000000,59.000000,86.000000,112.000000,131.000000,141.000000,150.000000,170.000000,184.000000,210.000000,100.000000,100.000000,120.119077,8062,9684,47.357976,87.931034,44.712929,84.655101,53.708757,101.686926,3818,7089,4330,8198,8062,9684,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,9684,1.000000,796.820007,880.049988,831.563012,806.067783,825.030029,23.043853,0.027711,0.302337,1.701891
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297.las",clipLidar_76297,96558,69902,21153,4608,804,91,0,0,0,0,0,297.869995,475.920013,365.304159,362.872383,29.823335,889.431337,0.081640,34.320007,0.236036,3.267993,22.605755,17.459991,17.967613,365.304159,16.588857,0.338204,2.785703,0.045411,0.020387,0.167926,305.119995,313.059998,323.489990,340.720001,348.459991,354.070007,360.040009,364.529999,370.410004,378.410004,382.779999,387.170013,401.649017,418.640015,445.279999,0.378737,366.519509,367.738069,0.000000,255.000000,125.712277,255.000000,79.009009,6242.423547,0.628491,134.000000,-0.106807,1.872631,67.110278,125.712277,45.308486,-1.310013,0.539699,0.360414,-0.028913,0.011912,2.000000,5.000000,7.000000,34.000000,50.000000,75.000000,113.000000,137.000000,157.000000,176.000000,184.000000,198.000000,233.000000,255.000000,255.000000,100.000000,100.000000,138.133387,69902,96558,55.011302,61.835141,48.191760,54.170550,66.568911,74.827616,38454,43224,46533,52306,69902,96558,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,96558,1.000000,297.869995,475.920013,365.304159,362.872383,364.529999,29.823335,0.081640,0.236036,3.267993
76297,"D:/ForestMappingCIG/Data/Lidar/output/clipLidar_76297_1.las",clipLidar_76297_1,9973,7522,2134,278,36,3,0,0,0,0,0,320.570007,396.519989,358.374546,361.558886,16.860790,284.286243,0.047048,27.269989,-0.113376,2.134792,14.084464,13.589996,13.471112,358.374546,9.683454,-0.265436,0.525199,0.027020,-0.027411,0.054237,323.351586,330.238007,335.989990,341.440002,344.059998,347.600006,355.019989,359.739990,363.619995,368.239990,371.329987,374.609985,381.100006,384.970001,389.081201,0.497756,358.770920,359.164368,0.000000,255.000000,109.281761,4.047619,75.873642,5756.809492,0.694294,126.000000,0.179573,1.967324,64.625492,109.281761,43.505866,2.108786,0.519015,0.398107,0.048471,0.011930,2.000000,4.000000,6.000000,26.000000,39.000000,51.000000,88.000000,113.000000,132.600006,154.000000,165.000000,178.000000,214.000000,253.000000,255.000000,100.000000,100.000000,132.584419,7522,9973,61.858548,54.825844,52.692269,45.783616,69.861739,60.701941,4653,4124,5255,4566,7522,9973,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0.0,-9999.0,-9999.0,0.000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,9973,1.000000,320.570007,396.519989,358.374546,361.558886,359.739990,16.860790,0.047048,-0.113376,2.134792
