CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,MANUAL,KINDCD_NC,QA_STATUS,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,MICROPLOT_LOC,DECLINATION,EMAP_HEX,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,ECO_UNIT_PNW,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL
41118127010497,40538222010497,111010497,,2001,41,4,23,57906,1,,2001,8,31,,1,1,1,0,44.55,-118.38,4900,,,3,,M332Gp,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25144,1,4,24,3,1,1,,,,,,,,,,,7,1
41118129010497,40538222010497,102010497,,2001,41,0,5,61868,1,,2001,8,19,,1,1,5,0,45.28,-121.77,3900,,,3,,M242Bb,4103,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26422,1,4,30,2,1,1,,,,,,,,,,,7,1
41118130010497,40538222010497,117010497,,2001,41,3,35,91580,1,,2001,8,29,,1,1,2,0,42.71,-121.16,5300,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26321,1,4,24,2,1,1,,,,,,,,,,,7,1
41118131010497,40538222010497,109010497,,2001,41,2,19,90629,1,,2001,10,4,,1,1,5,0,43.17,-122.66,3900,,,3,,M242Bb,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26866,1,4,30,4,1,1,,,,,,,,,,,7,1
41118132010497,40538222010497,128010497,,2001,41,0,57,59747,1,,2001,11,12,,1,1,5,0,45.18,-123.86,1100,,,3,,M242Ad,4105,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,18,27069,1,4,30,4,1,1,,,,,,,,,,,7,1
41118133010497,40538222010497,100010497,,2001,41,4,1,71573,1,,2001,7,17,,1,1,4,0,44.7,-118.47,6100,,,3,,M332Gl,4102,1.5,,1,,4/28/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25143,1,4,24,2,1,1,,,,,,,,,,,7,1
41118134010497,40538222010497,118010497,,2001,41,3,37,83667,1,,2001,8,15,,1,1,2,0,43.54,-120.97,4700,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26205,1,4,24,2,1,1,,,,,,,,,,,7,1
41118135010497,40538222010497,109010497,,2001,41,2,19,91057,1,,2001,9,21,,1,1,4,0,43.31,-122.25,4100,,,3,,M242Bb,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26649,1,4,30,4,1,1,,,,,,,,,,,7,1
41118136010497,40538222010497,116010497,,2001,41,2,33,91473,1,,2001,9,15,,1,1,6,0,42.05,-123.32,5500,,,3,,M261Ao,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,27187,1,4,30,3,1,1,,,,,,,,,,,7,1
41118137010497,40538222010497,116010497,,2001,41,2,33,71214,1,,2001,11,1,,1,1,4,1,42.42,-123.76,2700,,,3,,M261Aa,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,27288,1,4,30,2,1,1,,,,,,,,,,,7,1
41118138010497,40538222010497,111010497,,2001,41,4,23,98116,1,,2001,9,2,,1,1,2,0,44.19,-118.54,5500,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25267,1,4,24,2,1,1,,,,,,,,,,,7,1
41118139010497,40538222010497,118010497,,2001,41,3,37,73209,1,,2001,9,18,,1,1,3,0,42.09,-120.18,6300,,,3,,M261Gf,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25983,1,4,24,3,1,1,,,,,,,,,,,7,1
41118140010497,40538222010497,111010497,,2001,41,4,23,71520,1,,2001,8,29,,1,1,5,0,44.62,-118.89,5700,,,3,,M332Gb,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25265,1,4,24,2,1,1,,,,,,,,,,,7,1
41118141010497,40538222010497,130010497,,2001,41,4,63,80498,1,,2001,6,7,,1,1,3,0,45.84,-117,5300,,,3,,M332Gd,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,24516,1,4,24,3,1,1,,,,,,,,,,,7,1
41118142010497,40538222010497,109010497,,2001,41,2,19,74860,1,,2001,10,15,,1,1,3,0,43.41,-122.22,5500,,,3,,M242Bb,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26649,1,4,30,2,1,1,,,,,,,,,,,7,1
41118143010497,40538222010497,106010497,,2001,41,3,13,54599,1,,2001,10,2,,1,1,4,0,44.4,-120.08,5500,,,3,,M332Gb,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25858,1,4,24,4,1,1,,,,,,,,,,,7,1
41118144010497,40538222010497,99010497,,2001,41,4,61,55972,1,,2001,7,20,,1,1,5,1,44.99,-118.24,6900,,,3,,M332Gl,4102,1.5,,1,,4/28/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25020,1,4,24,3,1,1,,,,,,,,,,,7,1
41118145010497,40538222010497,99010497,,2001,41,4,61,67591,1,,2001,7,24,,1,1,1,0,45.04,-118.48,5300,,,3,,M332Gl,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25142,1,4,24,3,1,1,,,,,,,,,,,7,1
41118147010497,40538222010497,102010497,,2001,41,0,5,94910,1,,2001,8,16,,1,1,2,0,45.2,-121.74,4100,,,3,,M242Bc,4103,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26422,1,4,30,2,1,1,,,,,,,,,,,7,1
41118148010497,40538222010497,119010497,,2001,41,1,39,84130,1,,2001,11,14,,1,1,2,0,43.95,-123.74,1300,,,3,,M242Ag,4104,1.5,,1,,4/28/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,27179,1,4,30,2,1,1,,,,,,,,,,,7,1
41118150010497,40538222010497,99010497,,2001,41,4,61,76448,1,,2001,8,3,,1,1,5,0,45.67,-118.11,4700,,,3,,M332Gl,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25017,1,4,24,2,1,1,,,,,,,,,,,7,1
41118151010497,40538222010497,107010497,,2001,41,2,15,89114,1,,2001,11,6,,1,1,5,0,42.3,-124.06,2300,,,3,,M261Ay,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,27391,1,4,30,2,1,1,,,,,,,,,,,7,1
41118152010497,40538222010497,109010497,,2001,41,2,19,83485,1,,2001,10,8,,1,1,5,0,42.89,-122.73,3500,,,3,,M242Bg,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26867,1,4,30,3,1,1,,,,,,,,,,,7,1
41118153010497,40538222010497,119010497,,2001,41,1,39,90157,1,,2001,9,18,,1,1,2,0,43.7,-122.48,3100,,,3,,M242Ba,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26756,1,4,30,2,1,1,,,,,,,,,,,7,1
41118154010497,40538222010497,102010497,,2001,41,0,5,79524,1,,2001,8,6,,1,1,3,1,45.2,-122.12,2300,,,3,,M242Ba,4105,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26532,1,4,30,3,1,1,,,,,,,,,,,7,1
41118155010497,40538222010497,108010497,,2001,41,3,17,64357,1,,2001,8,12,,1,1,4,0,43.62,-121.22,5700,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26317,1,4,24,2,1,1,,,,,,,,,,,7,1
41118156010497,40538222010497,114010497,,2001,41,2,29,64660,1,,2001,9,18,,1,1,2,0,42.3,-122.3,5100,,,3,,M242Bg,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26762,1,4,30,2,1,1,,,,,,,,,,,7,1
41118157010497,40538222010497,118010497,,2001,41,3,37,94940,1,,2001,8,17,,1,1,3,0,43.45,-121.3,4700,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26318,1,4,24,4,1,1,,,,,,,,,,,7,1
41118158010497,40538222010497,112010497,,2001,41,4,25,70524,1,,2001,9,21,,1,1,5,0,43.91,-118.97,4900,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25388,1,4,24,3,1,1,,,,,,,,,,,7,1
41118159010497,40538222010497,109010497,,2001,41,2,19,72400,1,,2001,9,30,,1,1,6,0,43.19,-122.59,4300,,,3,,M242Bb,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26866,1,4,30,2,1,1,,,,,,,,,,,7,1
41118160010497,40538222010497,119010497,,2001,41,1,39,82180,1,,2001,9,17,,1,1,5,0,43.73,-122.25,4700,,,3,,M242Bb,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26648,1,4,30,4,1,1,,,,,,,,,,,7,1
41118161010497,40538222010497,117010497,,2001,41,3,35,51639,1,,2001,10,4,,1,1,7,0,43.31,-121.95,6700,,,3,,M242Be,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26540,1,4,24,4,1,1,,,,,,,,,,,7,1
41118162010497,40538222010497,99010497,,2001,41,4,61,71794,1,,2001,7,21,,1,1,3,1,45.12,-118.54,4700,,,3,,M332Gl,4102,1.5,,1,,4/28/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25142,1,4,24,2,1,1,,,,,,,,,,,7,1
41118163010497,40538222010497,4691107000666,,2001,41,3,31,70037,1,,2001,10,31,,1,1,4,0,44.43,-121.14,3100,,,3,, 342Hb,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26201,1,4,24,4,1,1,,,,,,,,,,,7,1
41118164010497,40538222010497,130010497,,2001,41,4,63,64909,1,,2001,5,31,,1,1,1,0,45.19,-116.93,5900,,,3,,M332Gf,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,24519,1,4,24,4,1,1,,,,,,,,,,,7,1
41118165010497,40538222010497,133010497,,2001,41,3,69,97840,1,,2001,10,7,,1,1,4,1,44.3,-119.87,5300,,,3,,M332Gb,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25742,1,4,24,2,1,1,,,,,,,,,,,7,1
41118166010497,40538222010497,107010497,,2001,41,2,15,93387,1,,2001,11,7,,1,1,6,0,42.57,-124.06,1100,,,3,,M261Ay,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,27390,1,4,30,4,1,1,,,,,,,,,,,7,1
41118167010497,40538222010497,102010497,,2001,41,0,5,81925,1,,2001,9,11,,1,1,5,0,45.08,-121.78,3500,,,3,,M242Bc,4105,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26422,1,4,30,2,1,1,,,,,,,,,,,7,1
41118168010497,40538222010497,124010497,,2001,41,4,49,95806,1,,2001,10,3,,1,1,7,0,45.08,-119.41,4500,,,3,,M332Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,25503,1,4,24,4,1,1,,,,,,,,,,,7,1
41118169010497,40538222010497,118010497,,2001,41,3,37,79791,1,,2001,9,21,,1,1,4,4,42.32,-120.2,6500,,,3,,M261Gf,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25982,1,4,24,3,1,1,,,,,,,,,,,7,1
41118170010497,40538222010497,116010497,,2001,41,2,33,72844,1,,2001,11,20,,1,1,5,1,42.52,-123.83,1700,,,3,,M261Ao,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,27288,1,4,30,3,1,1,,,,,,,,,,,7,1
41118171010497,40538222010497,117010497,,2001,41,3,35,85049,1,,2001,8,10,,1,1,3,0,43.55,-121.74,5700,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26539,1,4,24,3,1,1,,,,,,,,,,,7,1
41118172010497,40538222010497,102010497,,2001,41,0,5,68466,1,,2001,8,14,,1,1,1,1,45.33,-121.91,1500,,,3,,M242Ba,4103,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26421,1,4,30,2,1,1,,,,,,,,,,,7,1
41118174010497,40538222010497,118010497,,2001,41,3,37,63271,1,,2001,9,1,,1,1,4,0,42.75,-121.09,5100,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26321,1,4,24,2,1,1,,,,,,,,,,,7,1
41118175010497,40538222010497,123010497,,2001,41,0,47,82480,1,,2001,10,20,,1,1,4,1,44.79,-122.06,2100,,,3,,M242Bb,4105,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,18,26534,1,4,30,3,1,1,,,,,,,,,,,7,1
41118176010497,40538222010497,111010497,,2001,41,4,23,61443,1,,2001,9,16,,1,1,1,0,44.07,-118.73,4700,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25267,1,4,24,3,1,1,,,,,,,,,,,7,1
41118177010497,40538222010497,100010497,,2001,41,4,1,54407,1,,2001,7,16,,1,1,6,0,44.64,-118.23,4300,,,3,,M332Gp,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25021,1,4,24,2,1,1,,,,,,,,,,,7,1
41118178010497,40538222010497,111010497,,2001,41,4,23,81805,1,,2001,9,22,,1,1,2,0,43.96,-119.17,5700,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25508,1,4,24,3,1,1,,,,,,,,,,,7,1
41118179010497,40538222010497,111010497,,2001,41,4,23,79157,1,,2001,7,10,,1,1,3,0,44.82,-118.36,6100,,,3,,M332Gl,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25143,1,4,24,2,1,1,,,,,,,,,,,7,1
41118181010497,40538222010497,100010497,,2001,41,4,1,81300,1,,2001,9,5,,1,1,1,0,44.31,-118.43,6100,,,3,,M332Gl,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25145,1,4,24,3,1,1,,,,,,,,,,,7,1
41118182010497,40538222010497,112010497,,2001,41,4,25,73065,1,,2001,9,17,,1,1,2,0,43.84,-119.35,5500,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25508,1,4,24,3,1,1,,,,,,,,,,,7,1
41118183010497,40538222010497,111010497,,2001,41,4,23,81723,1,,2001,9,8,,1,1,3,0,44.19,-119.43,4300,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25625,1,4,24,2,1,1,,,,,,,,,,,7,1
41118184010497,40538222010497,124010497,,2001,41,4,49,79505,1,,2001,8,15,,1,1,2,0,45.12,-119.2,4900,,,3,,M332Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,25383,1,4,24,2,1,1,,,,,,,,,,,7,1
41118185010497,40538222010497,102010497,,2001,41,0,5,71634,1,,2001,9,6,,1,1,4,0,45.06,-122.23,4300,,,3,,M242Bb,4105,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26533,1,4,30,2,1,1,,,,,,,,,,,7,1
41118186010497,40538222010497,119010497,,2001,41,1,39,74647,1,,2001,9,21,,1,1,7,0,43.78,-121.97,5900,,,3,,M242Bc,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26538,1,4,30,2,1,1,,,,,,,,,,,7,1
41118187010497,40538222010497,119010497,,2001,41,1,39,56493,1,,2001,9,18,,1,1,2,0,43.92,-122.04,4900,,,3,,M242Bc,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26537,1,4,30,2,1,1,,,,,,,,,,,7,1
41118188010497,40538222010497,119010497,,2001,41,1,39,85674,1,,2001,11,10,,1,1,5,0,43.48,-122.66,3300,,,3,,M242Bb,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26757,1,4,30,3,1,1,,,,,,,,,,,7,1
41118189010497,40538222010497,99010497,,2001,41,4,61,58296,1,,2001,7,21,,1,1,5,0,45.3,-118.31,3500,,,3,,M332Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25018,1,4,24,3,1,1,,,,,,,,,,,7,1
41118190010497,40538222010497,111010497,,2001,41,4,23,93041,1,,2001,8,15,,1,1,4,0,44.86,-118.8,5300,,,3,,M332Gl,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25264,1,4,24,2,1,1,,,,,,,,,,,7,1
41118191010497,40538222010497,129010497,,2001,41,4,59,76202,1,,2001,7,28,,1,1,2,0,45.6,-118.15,5100,,,3,,M332Gl,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25017,1,4,24,2,1,1,,,,,,,,,,,7,1
41118192010497,40538222010497,111010497,,2001,41,4,23,85250,1,,2001,9,13,,1,1,4,0,44.06,-119.17,5500,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25507,1,4,24,2,1,1,,,,,,,,,,,7,1
41118193010497,40538222010497,119010497,,2001,41,1,39,92364,1,,2001,12,5,,1,1,5,1,44.15,-122.41,2300,,,3,,M242Ba,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26646,1,4,30,2,1,1,,,,,,,,,,,7,1
41118194010497,40538222010497,111010497,,2001,41,4,23,78747,1,,2001,10,8,,1,1,3,0,44.98,-118.76,3900,,,3,,M332Gb,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25264,1,4,24,3,1,1,,,,,,,,,,,7,1
41118196010497,40538222010497,109010497,,2001,41,2,19,60105,1,,2001,9,22,,1,1,3,4,43.21,-122.32,4900,,,3,,M242Bb,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26758,1,4,30,2,1,1,,,,,,,,,,,7,1
41118197010497,40538222010497,106010497,,2001,41,3,13,74350,1,,2001,10,11,,1,1,3,0,44.54,-120.61,4300,,,3,,M332Gb,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25973,1,4,24,2,1,1,,,,,,,,,,,7,1
41118198010497,40538222010497,111010497,,2001,41,4,23,99767,1,,2001,8,19,,1,1,7,1,44.7,-118.54,7100,,,3,,M332Gl,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25143,1,4,24,2,1,1,,,,,,,,,,,7,1
41118199010497,40538222010497,4691107000666,,2001,41,3,31,71172,1,,2001,10,16,,1,1,4,0,44.55,-121.06,2700,,,3,, 342Hb,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26201,1,4,24,2,1,1,,,,,,,,,,,7,1
41118200010497,40538222010497,114010497,,2001,41,2,29,95199,1,,2001,9,3,,1,1,1,9,42.62,-122.39,3900,,,3,,M242Bg,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26761,1,4,30,2,1,1,,,,,,,,,,,7,1
41118201010497,40538222010497,102010497,,2001,41,0,5,90736,1,,2001,8,17,,1,1,4,0,45.42,-121.94,3500,,,3,,M242Bb,4103,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26421,1,4,30,2,1,1,,,,,,,,,,,7,1
41118202010497,40538222010497,108010497,,2001,41,3,17,77781,1,,2001,8,31,,1,1,4,0,44.22,-121.69,5100,,,3,,M242Cd,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26426,1,4,24,3,1,1,,,,,,,,,,,7,1
41118203010497,40538222010497,109010497,,2001,41,2,19,98362,1,,2001,10,29,,1,1,4,0,43.36,-122.72,2100,,,3,,M242Ba,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26865,1,4,30,2,1,1,,,,,,,,,,,7,1
41118204010497,40538222010497,118010497,,2001,41,3,37,69333,1,,2001,9,12,,1,1,5,0,42.55,-120.66,5300,,,3,,M261Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26096,1,4,24,3,1,1,,,,,,,,,,,7,1
41118205010497,40538222010497,116010497,,2001,41,2,33,96095,1,,2001,11,3,,1,1,6,0,42.32,-123.69,3300,,,3,,M261Ao,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,27289,1,4,30,2,1,1,,,,,,,,,,,7,1
41118206010497,40538222010497,119010497,,2001,41,1,39,54290,1,,2001,10,25,,1,1,1,0,43.85,-122.55,1700,,,3,,M242Ba,4104,1.5,,1,,4/28/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26756,1,4,30,4,1,1,,,,,,,,,,,7,1
41118207010497,40538222010497,114010497,,2001,41,2,29,62341,1,,2001,9,12,,1,1,5,0,42.01,-123.06,3100,,,3,,M261Ao,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,27082,1,4,30,3,1,1,,,,,,,,,,,7,1
41118208010497,40538222010497,100010497,,2001,41,4,1,57388,1,,2001,7,8,,1,1,5,0,44.66,-118.02,4900,,,3,,M332Gp,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25021,1,4,24,3,1,1,,,,,,,,,,,7,1
41118209010497,40538222010497,112010497,,2001,41,4,25,90715,1,,2001,9,22,,1,1,2,0,43.89,-119.38,5700,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25508,1,4,24,2,1,1,,,,,,,,,,,7,1
41118211010497,40538222010497,112010497,,2001,41,4,25,71234,1,,2001,9,25,,1,1,6,0,43.68,-119.73,4900,,,3,,M332Gh,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,25745,1,4,24,3,1,1,,,,,,,,,,,7,1
41118212010497,40538222010497,107010497,,2001,41,2,15,80677,1,,2001,11,8,,1,1,5,0,42.52,-123.96,2900,,,3,,M261Ay,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,27288,1,4,30,3,1,1,,,,,,,,,,,7,1
41118213010497,40538222010497,109010497,,2001,41,2,19,82264,1,,2001,10,1,,1,1,1,0,43.34,-122.59,4100,,,3,,M242Bb,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26758,1,4,30,2,1,1,,,,,,,,,,,7,1
41118214010497,40538222010497,120010497,,2001,41,1,41,74687,1,,2001,11,6,,1,1,5,1,44.88,-123.92,500,,,3,,M242Ad,4105,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,18,27175,1,4,30,2,1,1,,,,,,,,,,,7,1
41118215010497,40538222010497,99010497,,2001,41,4,61,57742,1,,2001,7,5,,1,1,6,0,45.18,-117.63,6300,,,3,,M332Ge,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,16.5,24771,1,4,24,2,1,1,,,,,,,,,,,7,1
41118216010497,40538222010497,131010497,,2001,41,3,65,73219,1,,2001,8,31,,1,1,4,0,45.27,-121.39,2700,,,3,,M242Cc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26198,1,4,24,2,1,1,,,,,,,,,,,7,1
41118217010497,40538222010497,124010497,,2001,41,4,49,61425,1,,2001,8,15,,1,1,4,0,45.2,-119.3,5100,,,3,,M332Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,25503,1,4,24,2,1,1,,,,,,,,,,,7,1
41118218010497,40538222010497,108010497,,2001,41,3,17,94167,1,,2001,9,20,,1,1,4,0,43.89,-121.22,4900,,,3,,M242Ce,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17.5,26316,1,4,24,3,1,1,,,,,,,,,,,7,1
41118219010497,40538222010497,117010497,,2001,41,3,35,63686,1,,2001,10,22,,1,1,4,0,42.46,-121.56,4300,,,3,,M261Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26433,1,4,24,3,1,1,,,,,,,,,,,7,1
41118221010497,40538222010497,109010497,,2001,41,2,19,91951,1,,2001,10,15,,1,1,2,0,43.14,-122.93,2900,,,3,,M242Bg,4104,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26972,1,4,30,3,1,1,,,,,,,,,,,7,1
41118222010497,40538222010497,133010497,,2001,41,3,69,59572,1,,2001,10,3,,1,1,4,0,44.89,-119.67,3900,,,3,,M332Gb,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,25622,1,4,24,3,1,1,,,,,,,,,,,7,1
41118223010497,40538222010497,118010497,,2001,41,3,37,69810,1,,2001,9,12,,1,1,5,0,42.33,-120.8,5900,,,3,,M261Gc,4102,1.5,,1,,4/8/2011 0:00,10497,,8/8/2017 0:00,489998,OFFSET,17,26210,1,4,24,3,1,1,,,,,,,,,,,7,1
