CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,MANUAL,KINDCD_NC,QA_STATUS,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,MICROPLOT_LOC,DECLINATION,EMAP_HEX,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,ECO_UNIT_PNW,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL
30852252020004,30431008020004,102010497,41118850010497,2012,41,0,5,63212,1,,2012,7,31,10.1000003815,2,1,4,0,45.129207,-121.917315,3300,2,2,4,,M242Bb,4105,5.0999999046,,1,,03/13/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,4,2,2,,4,1,,,2,3,0,,,7,1
30852330020004,30431008020004,102010497,41118919010497,2012,41,0,5,86648,1,,2012,8,19,10.1999998093,2,1,3,0,44.962597,-121.821848,3700,2,2,4,,M242Bc,4105,5.0999999046,,1,,03/13/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26423,1,4,30,4,2,2,,8,1,,,2,3,0,,,7,1
30852348020004,30431008020004,102010497,41118933010497,2012,41,0,5,68811,1,,2012,8,26,10.1999998093,2,1,5,5,44.965587,-122.173891,2100,2,2,4,,M242Ba,4105,5.0999999046,,1,,03/13/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26533,1,4,30,2,2,2,,6,1,,,2,3,0,,,7,1
30852384020004,30431008020004,102010497,41118960010497,2012,41,0,5,56568,1,,2012,9,23,10.3000001907,2,1,6,0,45.091607,-122.197448,2900,2,2,4,,M242Bb,4105,5.0999999046,,1,,03/13/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26533,1,4,30,3,2,2,,4,1,,,2,3,0,,,7,1
30852686020004,30431008020004,102010497,41118580010497,2012,41,0,5,91163,1,,2012,9,8,10.1999998093,2,1,8,0,45.42937,-121.918079,2900,2,2,4,,M242Bb,4103,5.0999999046,,1,,03/13/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26421,1,4,30,2,2,2,,5,1,,,2,3,0,,,7,1
30852699020004,30431008020004,102010497,41118593010497,2012,41,0,5,95360,1,,2012,9,9,10.1999998093,2,1,5,0,45.230057,-122.060096,3500,2,2,4,,M242Bb,4105,5.0999999046,,1,,03/13/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26532,1,4,30,2,2,2,,4,1,,,2,3,0,,,7,1
30852713020004,30431008020004,102010497,41118606010497,2012,41,0,5,69023,1,,2012,8,18,10.1999998093,2,1,1,0,45.057049,-121.889077,3300,2,2,4,,M242Bc,4105,5.0999999046,,1,,03/13/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,3,2,2,,1,1,,,2,3,0,,,7,1
30852714020004,30431008020004,102010497,41118607010497,2012,41,0,5,53133,3,8,2012,9,1,10.1999998093,2,1,,,45.189023,-122.025074,4300,2,2,4,,M242Bb,4105,5.0999999046,,1,,03/13/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,,26422,2,1,30,4,2,2,,,,,,,,,,,7,1
30852724020004,30431008020004,102010497,41118615010497,2012,41,0,5,90847,1,,2012,9,10,10.1999998093,2,1,2,0,45.2801,-122.126466,2300,2,2,4,,M242Ba,4105,5.0999999046,,1,,03/13/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26532,1,4,30,2,2,2,,8,1,,,2,3,0,,,7,1
30852751020004,30431008020004,102010497,41118634010497,2012,41,0,5,90062,1,,2012,8,16,10.1999998093,2,1,4,0,44.94383,-121.86846,3100,2,2,4,,M242Bc,4105,5.0999999046,,1,,03/13/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26423,1,4,30,3,2,2,,8,1,,,2,3,0,,,7,1
30852786020004,30431008020004,102010497,41118665010497,2012,41,0,5,64789,1,,2012,8,11,10.1999998093,2,1,3,0,45.039735,-121.854583,3700,2,2,4,,M242Bc,4105,5.0999999046,,1,,03/13/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26423,1,4,30,3,2,2,,4,1,,,2,3,0,,,7,1
33093210020004,36857990010497,102010497,,2005,41,0,5,78307,1,,2006,8,6,,1,1,4,0,44.934617,-122.125921,3500,,,2,,M242Bb,4105,3,,1,,01/18/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,17,26533,1,4,30,3,1,5,,2,,,,,,,,,7,2
345933262489998,310278368489998,102010497,8725497010901,2016,41,0,5,83415,2,,2016,9,1,9.8999996185,2,1,,,45.203003,-122.686758,100,2,2,3,, 242Bb,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,,26750,2,4,30,1,6,7,,,,,,,,,,,7,2
345933787489998,310278368489998,102010497,8725725010901,2016,41,0,5,62193,1,,2016,6,23,9.8999996185,2,1,2,0,45.441258,-122.183067,1300,2,2,3,,M242Ba,4103,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26531,1,4,30,1,6,7,,7,0,,,2,3,0,,,7,2
345933849489998,310278368489998,102010497,8724737010901,2016,41,0,5,88399,1,,2016,5,2,9.8000001907,2,1,1,0,45.05031,-122.467127,1100,2,2,3,,M242Ba,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26642,1,4,30,1,6,7,,4,0,,,2,3,0,,,7,2
345933850489998,310278368489998,102010497,8724275010901,2016,41,0,5,73022,1,,2016,9,7,10.1000003815,2,1,3,1,44.915174,-122.40231,3700,2,2,3,,M242Bb,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26643,1,4,30,1,6,7,,3,0,,,2,3,0,,,7,2
345933886489998,310278368489998,102010497,8724126010901,2016,41,0,5,70045,1,,2016,8,23,9.8999996185,2,1,7,2,44.890737,-122.277205,3700,2,2,3,,M242Bb,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26643,1,4,30,1,6,7,,4,1,,,2,3,0,,,7,2
345934078489998,310278368489998,102010497,8725683010901,2016,41,0,5,52624,2,,2016,9,1,9.8999996185,2,1,,,45.363616,-122.683446,100,2,2,3,, 242Bb,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,,26641,2,4,30,1,6,7,,,,,,,,,,,7,2
345934234489998,310278368489998,102010497,22954241010497,2016,41,0,5,60759,1,,2016,7,19,10.1000003815,2,1,7,0,45.254427,-121.990228,3500,2,2,3,,M242Bb,4103,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26422,1,4,30,1,6,7,,3,1,,,2,3,0,,,7,2
345934956489998,310278368489998,102010497,8724971010901,2016,41,0,5,93078,1,,2016,7,18,9.6999998093,2,1,2,0,45.117464,-122.127147,4100,2,2,3,,M242Bb,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26533,1,4,30,1,6,7,,3,1,,,2,3,0,,,7,2
345934960489998,310278368489998,102010497,8725337010901,2016,41,0,5,71816,1,,2016,7,5,9.8999996185,2,1,5,0,45.127733,-121.786609,3300,2,2,3,,M242Bc,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26422,1,4,30,1,6,7,,5,1,,,2,3,0,,,7,2
345934961489998,310278368489998,102010497,,2016,41,0,5,78730,1,,2016,7,27,,1,1,5,0,45.082463,-121.952682,3900,,,3,,M242Bb,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26422,1,4,30,1,6,7,,4,1,,,2,3,0,,,7,2
345935102489998,310278368489998,102010497,8725840010901,2016,41,0,5,54702,1,,2016,8,2,9.8999996185,2,1,6,0,45.45356,-121.843669,3700,2,2,3,,M242Bb,4103,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26421,1,4,30,1,6,7,,3,1,,,2,3,0,,,7,2
345935186489998,310278368489998,102010497,8725711010901,2016,41,0,5,50838,2,,2016,9,1,9.8999996185,2,1,,,45.37648,-122.356661,700,2,2,3,, 242Bd,4103,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,,26641,2,4,30,1,6,7,,,,,,,,,,,7,2
345935224489998,310278368489998,102010497,8725511010901,2016,41,0,5,55189,1,,2016,10,6,10.1999998093,2,1,4,0,45.202858,-122.322243,1100,2,2,3,,M242Ba,4103,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26532,1,4,30,1,6,7,,3,0,,,2,3,0,,,7,2
345935225489998,310278368489998,102010497,8724846010901,2016,41,0,5,93701,1,,2016,10,3,10.1999998093,2,1,5,1,45.054517,-122.27386,3100,2,2,3,,M242Bb,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26533,1,4,30,1,6,7,,4,0,,,2,3,0,,,7,2
345935432489998,310278368489998,102010497,22954249010497,2016,41,0,5,89361,1,,2016,6,20,10.1000003815,2,1,1,0,45.303945,-121.845162,2300,2,2,3,,M242Bb,4103,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26421,1,4,30,1,6,7,,8,1,,,2,3,0,,,7,2
345935590489998,310278368489998,102010497,8725697010901,2016,41,0,5,82054,2,,2016,9,1,9.8999996185,2,1,,,45.407932,-122.543269,100,2,2,3,, 242Bb,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,,26641,2,4,30,1,6,7,,,,,,,,,,,7,2
345935829489998,310278368489998,102010497,8725585010901,2016,41,0,5,73940,1,,2016,7,20,10,2,1,4,0,45.255022,-122.127805,2700,2,2,3,,M242Ba,4103,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26532,1,4,30,1,6,7,,4,1,,,2,3,0,,,7,2
345936088489998,310278368489998,102010497,8724380010901,2016,41,0,5,80878,1,,2016,8,22,9.8000001907,2,1,1,0,44.940181,-122.098293,3900,2,2,3,,M242Bb,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26533,1,4,30,1,6,7,,8,1,,,2,3,0,,,7,2
346864012489998,310278367489998,102010497,,2016,41,0,5,71639,3,3,2016,10,18,,1,1,,,45.035662,-122.158845,3700,,,3,,M242Bb,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26533,1,4,30,4,2,6,,,1,,,2,3,0,,,7,2
346864044489998,310278367489998,102010497,41118038010497,2016,41,0,5,65673,1,,2016,7,28,9.8999996185,2,1,2,2,45.109526,-121.815133,3100,2,2,3,,M242Bc,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26422,1,4,30,2,2,6,,5,1,,,2,3,0,,,7,2
346864052489998,310278367489998,102010497,41118040010497,2016,41,0,5,97070,1,,2016,8,15,9.8999996185,2,1,3,0,45.134728,-122.134,3500,2,2,3,,M242Bb,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26533,1,4,30,4,2,6,,3,1,,,2,3,0,,,7,2
346864079489998,310278367489998,102010497,41118017010497,2016,41,0,5,88409,1,,2016,8,22,10,2,1,2,0,44.96614,-122.024852,2500,2,2,3,,M242Ba,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26533,1,4,30,3,2,6,,4,1,,,2,3,0,,,7,2
346864104489998,310278367489998,102010497,41118028010497,2016,41,0,5,55379,1,,2016,6,16,9.8999996185,2,1,3,0,45.061628,-121.751552,3900,2,2,3,,M242Bc,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26422,1,4,30,3,2,6,,7,1,,,2,3,0,,,7,2
346864111489998,310278367489998,102010497,193209252020004,2016,41,0,5,66137,1,,2016,9,9,10.3000001907,2,1,6,0,45.40175,-121.880825,3100,2,2,3,,M242Bb,4103,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26421,1,4,30,3,2,6,,7,1,,,2,3,0,,,7,2
346864503489998,310278367489998,102010497,41118052010497,2016,41,0,5,57871,1,,2016,6,15,9.8999996185,2,1,3,0,45.180615,-121.743517,3700,2,2,3,,M242Bc,4103,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26422,1,4,30,3,2,6,,8,1,,,2,3,0,,,7,2
346864549489998,310278367489998,102010497,41117897010497,2016,41,0,5,97112,1,,2016,10,21,10.1999998093,2,1,1,0,45.403401,-121.797751,3500,2,2,3,,M242Bb,4103,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26421,1,4,30,3,2,6,,4,1,,,2,3,0,,,7,2
346864608489998,310278367489998,102010497,41118024010497,2016,41,0,5,93243,1,,2016,11,8,10.3000001907,2,1,6,0,45.042277,-122.124192,3900,2,2,3,,M242Bb,4105,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26533,1,4,30,2,2,6,,4,1,,,2,3,0,,,7,2
346864609489998,310278367489998,102010497,41117726010497,2016,41,0,5,91423,1,,2016,6,13,9.6999998093,2,1,5,0,45.226973,-121.7767,3500,2,2,3,,M242Bc,4103,7,,1,,03/28/17 12:00 AM,489998,,08/08/17 12:00 AM,489998,OFFSET,15,26422,1,4,30,3,2,6,,4,1,,,2,3,0,,,7,2
40219723010497,41062042010497,102010497,,2010,41,0,5,68130,1,,2010,10,5,,1,1,2,0,44.928354,-122.313051,2900,,,2,,M242Bb,4105,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26643,1,4,30,1,6,1,,4,,,,,,,,,7,1
40219724010497,41062042010497,102010497,,2010,41,0,5,96994,1,,2010,8,19,,1,1,5,0,44.905996,-121.779048,4300,,,2,,M242Bc,4105,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26423,1,4,30,1,6,1,,3,,,,,,,,,7,1
40219732010497,41062042010497,102010497,,2010,41,0,5,94492,1,,2010,8,24,,1,1,3,0,44.956295,-121.993954,3300,,,2,,M242Bb,4105,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26533,1,4,30,1,6,1,,5,,,,,,,,,7,1
40219751010497,41062042010497,102010497,,2010,41,0,5,90412,1,,2010,9,3,9.8999996185,1,1,1,1,45.036528,-122.494805,700,,,2,,M242Ba,4105,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26642,1,4,30,1,6,1,,7,,,,,,,,,7,1
40219761010497,41062042010497,102010497,,2010,41,0,5,71306,2,,2010,9,1,9.8999996185,1,1,,,45.056503,-122.681692,300,,,2,, 242Bd,4105,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,,26751,2,4,30,1,6,1,,,,,,,,,,,7,1
40219762010497,41062042010497,102010497,,2010,41,0,5,89521,1,,2010,9,14,,1,1,7,0,45.059291,-122.123245,3700,,,2,,M242Bb,4105,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26533,1,4,30,1,6,1,,4,,,,,,,,,7,1
40219771010497,41062042010497,102010497,,2010,41,0,5,57372,1,,2010,9,20,10,1,1,2,1,45.108155,-122.3322,700,,,2,,M242Ba,4105,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26642,1,4,30,1,6,1,,5,,,,,,,,,7,1
40219772010497,41062042010497,102010497,,2010,41,0,5,56001,1,,2010,7,22,,1,1,7,0,45.106865,-121.988387,4700,,,2,,M242Bb,4105,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,1,6,1,,4,,,,,,,,,7,1
40219773010497,41062042010497,102010497,,2010,41,0,5,56999,1,,2010,8,4,,1,1,4,0,45.083884,-121.816534,3700,,,2,,M242Bc,4105,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,1,6,1,,4,,,,,,,,,7,1
40219796010497,41062042010497,102010497,,2010,41,0,5,74990,2,,2010,9,1,9.8999996185,1,1,,,45.225614,-122.699715,100,,,2,, 242Bb,4105,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,,26750,2,4,30,1,6,1,,,,,,,,,,,7,1
40219797010497,41062042010497,102010497,,2010,41,0,5,76297,2,,2010,7,8,9.8000001907,1,1,,,45.402459,-122.472359,100,,,2,, 242Bb,4103,4,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26641,1,4,30,1,6,1,,,,,,,,,,,7,1
40219798010497,41062042010497,102010497,,2010,41,0,5,60151,1,,2010,6,28,,1,1,5,1,45.206735,-122.195879,1900,,,2,,M242Ba,4105,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26532,1,4,30,1,6,1,,6,,,,,,,,,7,1
40219810010497,41062042010497,102010497,,2010,41,0,5,60979,1,,2010,8,5,,1,1,6,0,45.251285,-121.845071,4500,,,2,,M242Bb,4103,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,1,6,1,,3,,,,,,,,,7,1
40219818010497,41062042010497,102010497,,2010,41,0,5,77512,1,,2010,8,11,,1,1,8,0,45.266647,-122.014422,3700,,,2,,M242Bb,4103,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26532,1,4,30,1,6,1,,4,,,,,,,,,7,1
40219836010497,41062042010497,102010497,,2010,41,0,5,66355,1,,2010,6,25,9.8000001907,1,1,3,0,45.353507,-122.53818,300,,,2,, 242Bd,4103,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26641,1,4,30,1,6,1,,3,,,,,,,,,7,1
40219843010497,41062042010497,102010497,,2010,41,0,5,62205,2,,2010,6,29,9.8000001907,1,1,,,45.383263,-122.727787,100,,,2,, 242Bb,4105,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26749,1,4,30,1,6,1,,,,,,,,,,,7,1
40219852010497,41062042010497,102010497,,2010,41,0,5,60634,1,,2010,8,2,9.8000001907,1,1,5,1,45.405644,-122.406318,300,,,2,, 242Bd,4103,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26641,1,4,30,1,6,1,,5,,,,,,,,,7,1
40219853010497,41062042010497,102010497,,2010,41,0,5,91064,1,,2010,4,15,,1,1,4,0,45.460439,-122.060293,2100,,,2,,M242Ba,4103,4,,1,,08/01/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26421,1,4,30,1,6,1,,5,,,,,,,,,7,1
40219854010497,41062042010497,102010497,,2010,41,0,5,74892,1,,2010,8,6,,1,1,5,1,45.397767,-121.843378,2300,,,2,,M242Bb,4103,4,,1,,07/29/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,16,26421,1,4,30,1,6,1,,5,,,,,,,,,7,1
40220001010497,41062044010497,102010497,,2010,41,0,5,86538,1,,2010,10,6,,1,1,2,0,45.035672,-121.921811,3300,,,2,,M242Bc,4105,4,,1,,10/09/11 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,4,1,10,,1,,,,,,,,,7,1
40220011010497,41062044010497,102010497,,2010,41,0,5,91824,1,,2010,10,12,,1,1,3,0,45.332384,-122.055842,3100,,,2,,M242Ba,4103,4,,1,,10/09/11 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26532,1,4,30,3,1,10,,4,,,,,,,,,7,1
40220013010497,41062044010497,102010497,,2010,41,0,5,73465,1,,2010,8,3,,1,1,5,0,45.158458,-121.884686,4100,,,2,,M242Bb,4105,4,,1,,10/09/11 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,4,1,10,,3,,,,,,,,,7,1
40220027010497,41062044010497,102010497,,2010,41,0,5,85525,1,,2010,8,19,,1,1,1,0,44.962101,-121.957881,4300,,,2,,M242Bb,4105,4,,1,,10/09/11 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26423,1,4,30,3,1,10,,1,,,,,,,,,7,1
40220030010497,41062044010497,102010497,,2010,41,0,5,77670,1,,2010,10,13,,1,1,5,1,45.210567,-122.232068,900,,,2,,M242Ba,4105,4,,1,,10/09/11 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26532,1,4,30,2,1,10,,5,,,,,,,,,7,1
40220032010497,41062044010497,102010497,,2010,41,0,5,67979,1,,2010,10,16,,1,1,5,0,45.430846,-122.054201,2500,,,2,,M242Bb,4103,4,,1,,10/09/11 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26421,1,4,30,3,1,10,,1,,,,,,,,,7,1
40220033010497,41062044010497,102010497,,2010,41,0,5,71838,1,,2010,8,6,,1,1,4,0,44.985407,-121.818639,3700,,,2,,M242Bc,4105,4,,1,,10/09/11 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26423,1,4,30,2,1,10,,3,,,,,,,,,7,1
40220034010497,41062044010497,102010497,,2010,41,0,5,70266,1,,2010,9,25,,1,1,6,1,45.43055,-122.019241,3100,,,2,,M242Bb,4103,4,,1,,10/11/11 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26421,1,4,30,2,1,10,,5,,,,,,,,,7,1
40220035010497,41062044010497,102010497,,2010,41,0,5,90239,1,,2010,9,28,,1,1,3,0,45.060566,-121.956093,2900,,,2,,M242Bb,4105,4,,1,,10/09/11 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,3,1,10,,4,,,,,,,,,7,1
40220037010497,41062044010497,102010497,,2010,41,0,5,87165,1,,2010,7,30,,1,1,4,0,45.28123,-121.847396,2900,,,2,,M242Bb,4103,4,,1,,10/09/11 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26422,1,4,30,2,1,10,,3,,,,,,,,,7,1
40220039010497,41062044010497,102010497,,2010,41,0,5,51470,1,,2010,10,7,,1,1,5,4,45.234114,-122.092327,3500,,,2,,M242Bb,4105,4,,1,,10/09/11 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26532,1,4,30,2,1,10,,3,,,,,,,,,7,1
40220058010497,41062044010497,102010497,,2010,41,0,5,99436,1,,2010,9,30,,1,1,6,0,45.037182,-122.095449,2900,,,2,,M242Ba,4105,4,,1,,10/09/11 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26533,1,4,30,4,1,10,,3,,,,,,,,,7,1
40220059010497,41062044010497,102010497,,2010,41,0,5,62085,1,,2010,9,29,,1,1,2,0,44.987948,-122.096225,2500,,,2,,M242Ba,4105,4,,1,,10/09/11 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,16,26533,1,4,30,2,1,10,,7,,,,,,,,,7,1
41117726010497,40538224010497,102010497,,2006,41,0,5,91423,1,,2006,10,12,,1,1,5,0,45.226973,-121.7767,3500,,,3,,M242Bc,4103,3,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,3,1,6,,4,,,,,,,,,7,2
41117897010497,40538224010497,102010497,,2006,41,0,5,97112,1,,2006,8,24,,1,1,1,0,45.403401,-121.797751,3500,,,3,,M242Bb,4103,3,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26421,1,4,30,3,1,6,,4,,,,,,,,,7,2
41118017010497,40538224010497,102010497,,2006,41,0,5,88409,1,,2006,9,7,,1,1,2,0,44.96614,-122.024852,2500,,,3,,M242Ba,4105,3,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26533,1,4,30,3,1,6,,4,,,,,,,,,7,2
41118023010497,40538224010497,102010497,,2006,41,0,5,71639,3,3,2006,10,1,,1,1,7,0,45.035662,-122.158845,3700,,,3,,M242Bb,4105,3,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26533,1,1,30,4,1,6,,4,,,,,,,,,7,2
41118024010497,40538224010497,102010497,,2006,41,0,5,93243,1,,2006,7,13,,1,1,1,0,45.042277,-122.124192,3900,,,3,,M242Bb,4105,3,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26533,1,4,30,2,1,6,,4,,,,,,,,,7,2
41118028010497,40538224010497,102010497,,2006,41,0,5,55379,1,,2006,7,26,,1,1,3,0,45.061628,-121.751552,3900,,,3,,M242Bc,4105,3,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,3,1,6,,7,,,,,,,,,7,2
41118038010497,40538224010497,102010497,,2006,41,0,5,65673,1,,2006,8,27,,1,1,3,1,45.109526,-121.815133,3100,,,3,,M242Bc,4105,3,,1,,01/23/13 12:00 AM,20004,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,2,1,6,,5,,,,,,,,,7,2
41118040010497,40538224010497,102010497,,2006,41,0,5,97070,1,,2006,9,12,,1,1,4,0,45.134728,-122.134,3500,,,3,,M242Bb,4105,3,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26533,1,4,30,4,1,6,,3,,,,,,,,,7,2
41118051010497,40538224010497,102010497,,2006,41,0,5,76095,1,,2006,10,13,,1,1,8,0,45.187996,-121.98903,3900,,,3,,M242Bb,4103,3,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,3,1,6,,5,,,,,,,,,7,2
41118052010497,40538224010497,102010497,,2006,41,0,5,57871,1,,2006,7,21,,1,1,3,0,45.180615,-121.743517,3700,,,3,,M242Bc,4103,3,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26422,1,4,30,3,1,6,,8,,,,,,,,,7,2
41119887010497,36857990010497,102010497,,2005,41,0,5,78897,1,,2005,9,18,,1,1,4,0,44.939126,-121.957179,4500,,,2,,M242Bb,4105,2,,1,,08/03/11 12:00 AM,10497,,08/08/17 12:00 AM,489998,OFFSET,17,26423,1,4,30,2,1,5,,4,,,,,,,,,7,2
