SOURCE,TARGET_ECOREGION,TRAIN_ECOREGION,WEIGHTED,MODEL,METRIC,TARGET,SCORE
lidar,Klamath Mountains,Eastern Cascades,weighted,HistGradientBoostingRegressor,bias,GS_TPA,45.49566576916135
lidar,Klamath Mountains,Eastern Cascades,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.39312676927623696
sentinel,North Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,112.83017574145146
sentinel,North Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6549343366752463
sentinel,North Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,79.94870803409232
sentinel,North Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.46407048221156666
sentinel,North Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-26.00362826289251
sentinel,North Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.15094072942448214
sentinel,North Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,123.39492511955225
sentinel,North Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.7162585088713611
sentinel,North Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,mae,GS_TPA,86.51660513087934
sentinel,North Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.5021945150792668
sentinel,North Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,bias,GS_TPA,-39.076249031200675
sentinel,North Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.22682209852841737
lidar,North Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,102.01442617490042
lidar,North Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.5658508429620649
lidar,North Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,74.27958375365172
lidar,North Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.4120119737752978
lidar,North Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-18.600304191113313
lidar,North Cascades,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.10317166111239531
lidar,North Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,102.21455980829415
lidar,North Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.5669609387534851
lidar,North Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,mae,GS_TPA,74.97113312792312
lidar,North Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.41584784102519506
lidar,North Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,bias,GS_TPA,-19.763371327509986
lidar,North Cascades,Eastern Cascades,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.10962293025371464
sentinel,Northern Rockies,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,82.03831116302061
sentinel,Northern Rockies,Eastern Cascades,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.7592234452104735
sentinel,Northern Rockies,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,65.19065760924343
sentinel,Northern Rockies,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.6033068570521243
sentinel,Northern Rockies,Eastern Cascades,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,18.9263727535261
sentinel,Northern Rockies,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.17515409232055001
sentinel,Northern Rockies,Eastern Cascades,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,85.77488194451271
sentinel,Northern Rockies,Eastern Cascades,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.793803534705002
sentinel,Northern Rockies,Eastern Cascades,weighted,HistGradientBoostingRegressor,mae,GS_TPA,64.11410122438247
sentinel,Northern Rockies,Eastern Cascades,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.593343867372177
sentinel,Northern Rockies,Eastern Cascades,weighted,HistGradientBoostingRegressor,bias,GS_TPA,5.537538549009202
sentinel,Northern Rockies,Eastern Cascades,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.051247143384146855
lidar,Northern Rockies,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,76.92028253228004
lidar,Northern Rockies,Eastern Cascades,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6800984069241004
lidar,Northern Rockies,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,52.985020064493305
lidar,Northern Rockies,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.4684723788108954
lidar,Northern Rockies,Eastern Cascades,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-16.646831647192297
lidar,Northern Rockies,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.14718463467471085
lidar,Northern Rockies,Eastern Cascades,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,79.11454216092005
lidar,Northern Rockies,Eastern Cascades,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6994991739089289
lidar,Northern Rockies,Eastern Cascades,weighted,HistGradientBoostingRegressor,mae,GS_TPA,55.26448047767661
lidar,Northern Rockies,Eastern Cascades,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.4886264570931994
lidar,Northern Rockies,Eastern Cascades,weighted,HistGradientBoostingRegressor,bias,GS_TPA,-16.29889339876205
lidar,Northern Rockies,Eastern Cascades,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.14410830369053812
sentinel,Puget Lowland,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,129.51299538631864
sentinel,Puget Lowland,Eastern Cascades,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6765395320634123
sentinel,Puget Lowland,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,91.23722328504859
sentinel,Puget Lowland,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.4765976430698193
sentinel,Puget Lowland,Eastern Cascades,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-31.28679582125266
sentinel,Puget Lowland,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.16343343879536118
sentinel,Puget Lowland,Eastern Cascades,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,127.42874206356507
sentinel,Puget Lowland,Eastern Cascades,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.665651977779989
sentinel,Puget Lowland,Eastern Cascades,weighted,HistGradientBoostingRegressor,mae,GS_TPA,93.73986591156493
sentinel,Puget Lowland,Eastern Cascades,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.48967074562925694
sentinel,Puget Lowland,Eastern Cascades,weighted,HistGradientBoostingRegressor,bias,GS_TPA,-10.660253791737047
sentinel,Puget Lowland,Eastern Cascades,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.05568617334829136
lidar,Puget Lowland,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,116.71036781940842
lidar,Puget Lowland,Eastern Cascades,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6704128719054233
lidar,Puget Lowland,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,82.84055118678975
lidar,Puget Lowland,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.47585636879578336
lidar,Puget Lowland,Eastern Cascades,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,3.6513125998462366
lidar,Puget Lowland,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.020974031802171222
lidar,Puget Lowland,Eastern Cascades,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,111.42144065039237
lidar,Puget Lowland,Eastern Cascades,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.640031981853177
lidar,Puget Lowland,Eastern Cascades,weighted,HistGradientBoostingRegressor,mae,GS_TPA,83.52462809120512
lidar,Puget Lowland,Eastern Cascades,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.47978587369463616
lidar,Puget Lowland,Eastern Cascades,weighted,HistGradientBoostingRegressor,bias,GS_TPA,16.733446156329393
lidar,Puget Lowland,Eastern Cascades,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.09612100367893793
sentinel,Willamette Valley,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,88.9754311807641
sentinel,Willamette Valley,Eastern Cascades,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6183785359263843
sentinel,Willamette Valley,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,65.12677860353377
sentinel,Willamette Valley,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.45263059102951253
sentinel,Willamette Valley,Eastern Cascades,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-14.430878816448496
sentinel,Willamette Valley,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.1002944924932912
sentinel,Willamette Valley,Eastern Cascades,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,82.33500301219864
sentinel,Willamette Valley,Eastern Cascades,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.5722276132018919
sentinel,Willamette Valley,Eastern Cascades,weighted,HistGradientBoostingRegressor,mae,GS_TPA,63.74984115572966
sentinel,Willamette Valley,Eastern Cascades,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.44306088676693406
sentinel,Willamette Valley,Eastern Cascades,weighted,HistGradientBoostingRegressor,bias,GS_TPA,0.5200216796031902
sentinel,Willamette Valley,Eastern Cascades,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.003614146519050771
lidar,Willamette Valley,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,90.50547781482169
lidar,Willamette Valley,Eastern Cascades,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.5934332946077056
lidar,Willamette Valley,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,69.05476707516492
lidar,Willamette Valley,Eastern Cascades,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.4527836206514321
lidar,Willamette Valley,Eastern Cascades,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,33.0267888057864
lidar,Willamette Valley,Eastern Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.2165525950974101
lidar,Willamette Valley,Eastern Cascades,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,88.14097430068918
lidar,Willamette Valley,Eastern Cascades,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.5779295356708806
lidar,Willamette Valley,Eastern Cascades,weighted,HistGradientBoostingRegressor,mae,GS_TPA,68.50186128329993
lidar,Willamette Valley,Eastern Cascades,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.4491582853281331
lidar,Willamette Valley,Eastern Cascades,weighted,HistGradientBoostingRegressor,bias,GS_TPA,38.858280951133366
lidar,Willamette Valley,Eastern Cascades,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.2547889723846805
sentinel,Blue Mountains,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,66.8420180479529
sentinel,Blue Mountains,Klamath Mountains,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.853885727187444
sentinel,Blue Mountains,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,44.777686036166216
sentinel,Blue Mountains,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.5720208353872976
sentinel,Blue Mountains,Klamath Mountains,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-19.50629057115849
sentinel,Blue Mountains,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.2491867181079725
sentinel,Blue Mountains,Klamath Mountains,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,82.42013052918216
sentinel,Blue Mountains,Klamath Mountains,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,1.052891207463329
sentinel,Blue Mountains,Klamath Mountains,weighted,HistGradientBoostingRegressor,mae,GS_TPA,61.69859274402077
sentinel,Blue Mountains,Klamath Mountains,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.7881800889655158
sentinel,Blue Mountains,Klamath Mountains,weighted,HistGradientBoostingRegressor,bias,GS_TPA,-21.85140246191332
sentinel,Blue Mountains,Klamath Mountains,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.27914478386739544
lidar,Blue Mountains,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,46.5758948152122
lidar,Blue Mountains,Klamath Mountains,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.5940943238505867
lidar,Blue Mountains,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,31.057427836741947
lidar,Blue Mountains,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.3961500184679497
lidar,Blue Mountains,Klamath Mountains,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-19.525671646074816
lidar,Blue Mountains,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.24905781714610606
lidar,Blue Mountains,Klamath Mountains,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,53.596377180607725
lidar,Blue Mountains,Klamath Mountains,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6836434079964137
lidar,Blue Mountains,Klamath Mountains,weighted,HistGradientBoostingRegressor,mae,GS_TPA,37.062549301745484
lidar,Blue Mountains,Klamath Mountains,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.4727477648031785
lidar,Blue Mountains,Klamath Mountains,weighted,HistGradientBoostingRegressor,bias,GS_TPA,18.5139830759226
lidar,Blue Mountains,Klamath Mountains,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.23615332138887926
sentinel,Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,107.12273641403243
sentinel,Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.5754773827835651
sentinel,Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,78.96871486433315
sentinel,Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.42423028829531534
sentinel,Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-13.990389897763782
sentinel,Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.07515820853725015
sentinel,Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,104.41503461211917
sentinel,Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.5609312537498479
sentinel,Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,mae,GS_TPA,76.23900004228065
sentinel,Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.40956590243171354
sentinel,Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,bias,GS_TPA,-18.353772147261893
sentinel,Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.0985988699792828
lidar,Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,93.28018866750385
lidar,Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.5329770487835864
lidar,Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,65.97348621674179
lidar,Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.3769541473281048
lidar,Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-35.240125805685174
lidar,Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.2013522755365048
lidar,Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,90.90918801815225
lidar,Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.5194298106528855
lidar,Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,mae,GS_TPA,64.53489997836542
lidar,Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.3687344657568814
lidar,Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,bias,GS_TPA,-33.83816846426268
lidar,Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.19334188129282176
sentinel,Coast Range,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,117.43714142095806
sentinel,Coast Range,Klamath Mountains,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6896462823165083
sentinel,Coast Range,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,88.88014955762955
sentinel,Coast Range,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.521946157514487
sentinel,Coast Range,Klamath Mountains,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,27.015383236016095
sentinel,Coast Range,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.15864707186025975
sentinel,Coast Range,Klamath Mountains,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,112.84402548560648
sentinel,Coast Range,Klamath Mountains,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6626733392532106
sentinel,Coast Range,Klamath Mountains,weighted,HistGradientBoostingRegressor,mae,GS_TPA,84.16467425497228
sentinel,Coast Range,Klamath Mountains,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.4942546625369659
sentinel,Coast Range,Klamath Mountains,weighted,HistGradientBoostingRegressor,bias,GS_TPA,16.195781838919057
sentinel,Coast Range,Klamath Mountains,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.0951092695145119
lidar,Coast Range,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,94.5383467748741
lidar,Coast Range,Klamath Mountains,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.5827497550891717
lidar,Coast Range,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,66.05514124646524
lidar,Coast Range,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.40717464073519094
lidar,Coast Range,Klamath Mountains,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-21.285573250730927
lidar,Coast Range,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.13120773762137317
lidar,Coast Range,Klamath Mountains,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,102.73200797777496
lidar,Coast Range,Klamath Mountains,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6332568162147969
lidar,Coast Range,Klamath Mountains,weighted,HistGradientBoostingRegressor,mae,GS_TPA,71.97945182364492
lidar,Coast Range,Klamath Mountains,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.44369305528018915
lidar,Coast Range,Klamath Mountains,weighted,HistGradientBoostingRegressor,bias,GS_TPA,-31.843828652624616
lidar,Coast Range,Klamath Mountains,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.19629054221361228
sentinel,Eastern Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,96.4518128868589
sentinel,Eastern Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.8266389852955713
sentinel,Eastern Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,67.77725141486813
sentinel,Eastern Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.5808840358597642
sentinel,Eastern Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-41.46151322466188
sentinel,Eastern Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.3553453501289558
sentinel,Eastern Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,102.21677439167284
sentinel,Eastern Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.8760475115427405
sentinel,Eastern Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,mae,GS_TPA,74.76425263144392
sentinel,Eastern Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.640766037276412
sentinel,Eastern Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,bias,GS_TPA,-41.372138650424475
sentinel,Eastern Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.35457936652380057
lidar,Eastern Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,68.47165673563588
lidar,Eastern Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.5945125209794733
lidar,Eastern Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,50.372032117682245
lidar,Eastern Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.43736058434754566
lidar,Eastern Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-7.622407221501855
lidar,Eastern Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.06618237018396465
lidar,Eastern Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,82.40127441207015
lidar,Eastern Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.7154579240251568
lidar,Eastern Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,mae,GS_TPA,63.62580830113807
lidar,Eastern Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.552437920970878
lidar,Eastern Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,bias,GS_TPA,25.740689182112998
lidar,Eastern Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.22349630119936278
sentinel,North Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,116.93057822269249
sentinel,North Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6787355437681688
sentinel,North Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,83.47061937065389
sentinel,North Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.4845137780753041
sentinel,North Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-40.75568525053259
sentinel,North Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.23657055845120417
sentinel,North Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,116.08408538553071
sentinel,North Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6738219892056262
sentinel,North Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,mae,GS_TPA,84.43421245540739
sentinel,North Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.49010705304488333
sentinel,North Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,bias,GS_TPA,-34.40222265288275
sentinel,North Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.1996912326446231
lidar,North Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,113.60137596365838
lidar,North Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6301210207316965
lidar,North Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,82.47097331252948
lidar,North Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.45744775046608566
lidar,North Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-43.44227623635616
lidar,North Cascades,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.24096443562196027
lidar,North Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,109.51186172552836
lidar,North Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6074374144446419
lidar,North Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,mae,GS_TPA,78.64238089510252
lidar,North Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.436211418233574
lidar,North Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,bias,GS_TPA,-42.157834661524134
lidar,North Cascades,Klamath Mountains,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.23383993004852163
sentinel,Northern Rockies,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,94.23085330883332
sentinel,Northern Rockies,Klamath Mountains,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.8720593108272492
sentinel,Northern Rockies,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,66.50160344075867
sentinel,Northern Rockies,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.6154390035648617
sentinel,Northern Rockies,Klamath Mountains,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-28.790178751498306
sentinel,Northern Rockies,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.26643867225036993
sentinel,Northern Rockies,Klamath Mountains,weighted,HistGradientBoostingRegressor,rmse,GS_TPA,94.98389505271174
sentinel,Northern Rockies,Klamath Mountains,weighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.8790283346780521
sentinel,Northern Rockies,Klamath Mountains,weighted,HistGradientBoostingRegressor,mae,GS_TPA,68.9815183541925
sentinel,Northern Rockies,Klamath Mountains,weighted,HistGradientBoostingRegressor,mape,GS_TPA,0.6383893729436838
sentinel,Northern Rockies,Klamath Mountains,weighted,HistGradientBoostingRegressor,bias,GS_TPA,-6.981689739201682
sentinel,Northern Rockies,Klamath Mountains,weighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.0646120387175477
lidar,Northern Rockies,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rmse,GS_TPA,77.38637907666872
lidar,Northern Rockies,Klamath Mountains,unweighted,HistGradientBoostingRegressor,nrmse,GS_TPA,0.6842194463544814
lidar,Northern Rockies,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mae,GS_TPA,55.27715580872085
lidar,Northern Rockies,Klamath Mountains,unweighted,HistGradientBoostingRegressor,mape,GS_TPA,0.48873852730623857
lidar,Northern Rockies,Klamath Mountains,unweighted,HistGradientBoostingRegressor,bias,GS_TPA,-5.769887208158738
lidar,Northern Rockies,Klamath Mountains,unweighted,HistGradientBoostingRegressor,rel_bias,GS_TPA,0.05101503750657358
