uuid,lat,lon,orig_id,source,meas_yr,ecoregion3,agency,plot_size_ac,bulk_dens,soil_depth,pct_clay_surf,pct_rock_surf,pct_sand_surf,distance_to_water_m,pot_veg_type
c69d5b88,46.92966328553303,-123.25320128520376,c69d5b88-2fa5-4001-ad1b-c795900721af,WA-DNR,2013,coast_range,WADNR,0.1,100,134.0,20,28,32,333.9715404,1039
c6a129f2,47.72151405951567,-124.10437602222976,c6a129f2-efbd-430d-bc7f-b883fb4ed197,WA-DNR,2014,coast_range,WADNR,0.1,138,121.0,17,43,45,64.90999543,1178
c6dd42d4,46.99684962633578,-120.82415307147608,c6dd42d4-9c69-48e0-a7ee-75457125822e,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,130,75.0,24,41,29,48.90637173,1045
c6e667ad,46.46313765234494,-122.00567039256953,c6e667ad-4496-4164-b342-79b56817a29f,WA-DNR,2014,cascades,WADNR,0.1,92,128.0,17,21,35,10.13780489,1039
c6e98f33,45.74825560416939,-121.8519195926994,c6e98f33-5d09-4795-ad63-94e412b5bc38,WA-DNR,2014,cascades,WADNR,0.1,138,132.0,20,3,23,85.99446559,1037
c6f4ecb7,47.943997408687316,-122.8949085122192,c6f4ecb7-d229-40dc-bbe2-69c938ef6d96,WA-DNR,2017,puget_lowland,WADNR,0.1,133,137.0,14,43,33,236.06612119999997,1039
c6f833d4,47.46371456120301,-121.91172883373171,c6f833d4-8468-4bc7-ae86-71fce1fc6ca5,WA-DNR,2013,cascades,WADNR,0.1,97,99.0,13,29,42,211.6804764,1039
c7020ae1,44.684123114541265,-118.45162218226503,061601LIDAR0015,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,106,118.0,18,22,16,234.93472549999998,1045
c7282258,45.8484318,-122.0442596,60303000220001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,113,152.0,28,16,24,85.62648383,1039
c7364c3a,46.496752404544836,-122.55242188271012,c7364c3a-abdc-4dc2-a2b0-55bd725b5c6a,WA-DNR,2015,cascades,WADNR,0.1,108,152.0,28,5,21,35.88168279,1158
c7393671,48.653258503519815,-119.7357010470697,c7393671-1901-4e31-974d-c4f17ce6fefc,WA-DNR,2015,north_cascades,WADNR,0.1,112,161.0,12,19,39,591.0484753999999,1045
c749860b,43.867730125349205,-123.3708429556216,21-04,BLM-LANE,2017,willamette_valley,BLM,0.125,126,112.0,38,8,15,93.70232007,1039
c762744d,48.55576138023683,-117.29657424078198,c762744d-6a25-4366-b2e5-ac02d9db8542,WA-DNR,2018,northern_rockies,WADNR,0.1,106,113.0,13,20,30,338.08102579999996,1045
c7631ec6,46.621075025736566,-121.0389776248963,c7631ec6-ed1e-4678-b3f0-d32a9990000e,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,150.0,29,3,22,209.0383428,1018
c76b477e,47.085831160000005,-120.98162450000001,61703000230001,USFS-WENATCHEE,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,130,75.0,24,41,29,67.42538958,1018
c76cc7f1,48.09102750379484,-123.84260738903322,c76cc7f1-c9a4-4e6e-8018-2969133cb1bd,WA-DNR,2016,coast_range,WADNR,0.1,103,123.0,21,42,36,148.7865963,1039
c77045cd,42.17448322,-120.22256,60200000000000,USFS-FREMONT-WINEMA,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,118,122.0,23,30,38,147.02919450000002,1028
c77b7546,43.022127157300226,-122.4414406407481,061024001180001,USFS-ROGUE,2016,cascades,USFS,0.25,84,103.0,16,28,32,176.90180900000001,1032
c788b2c4,46.60611769940138,-121.02973800585475,c788b2c4-2d3a-4e80-a1ee-560b50eb8a58,WA-DNR,2015,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,113.0,20,25,34,96.70470644,1018
c7921ee5,47.11606591,-121.0452238,61703000610001,USFS-WENATCHEE,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,130,75.0,24,41,29,73.67817601,1018
c793d6b1,48.05340739999999,-120.69634080000002,61705001490001,USFS-WENATCHEE,2018,north_cascades,USFS,0.25,123,148.0,10,28,51,86.54291183,1158
c7a5fbaf,45.968431820000006,-121.85421089999998,60303000490001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,76,152.0,12,10,73,42.24704657,1174
c7a6d8f0,48.78268771139066,-119.81680154891922,c7a6d8f0-8109-470b-ad0b-652dabd7a69f,WA-DNR,2015,north_cascades,WADNR,0.1,135,140.0,9,24,48,116.4205845,1055
c7a84c51,43.19788547123598,-122.56663160205302,61501001390001,USFS-UMPQUA,2016,cascades,USFS,0.25,84,103.0,16,28,32,49.91323277,1037
c7bd3b5f,43.226358219773644,-122.66053129108097,61501001470001,USFS-UMPQUA,2016,cascades,USFS,0.25,84,103.0,16,28,32,131.1626529,1037
c7c405ec,47.86106515845496,-124.40029139254716,c7c405ec-eac1-459d-90b3-79b46d4c768a,WA-DNR,2016,coast_range,WADNR,0.1,110,87.0,28,45,19,31.84090392,1036
c7c8b25d,42.196655647187036,-123.48078675233187,11-13,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,143,100.0,19,57,39,354.78726919999997,1028
c7d5a765,42.7861988474943,-123.80508032040663,51-06,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,140,102.0,24,31,27,192.9867374,1037
c7df719b,47.5704369025601,-123.12009006202736,c7df719b-e533-4edc-a1a8-d6553f3e57db,WA-DNR,2015,coast_range,WADNR,0.1,100,134.0,20,28,32,62.70106656,1037
c7e2e311,48.8019054131884,-119.71505453535939,c7e2e311-d64f-4051-be81-9f6435cbcce0,WA-DNR,2018,north_cascades,WADNR,0.1,135,140.0,9,24,48,479.54554670000005,1045
c7e3ef60,47.84397064762039,-124.25351436450079,c7e3ef60-c021-4673-b106-687ac97adaff,WA-DNR,2013,coast_range,WADNR,0.1,104,138.0,22,15,26,161.0627821,1036
c7f7150d,48.35639797122639,-119.77622570504737,c7f7150d-5ca7-4a96-8e9f-fae13132ada8,WA-DNR,2015,north_cascades,WADNR,0.1,112,161.0,12,19,39,154.0408784,1053
c80fe846,46.49444955690268,-121.06179324765607,c80fe846-e6a2-498c-bbb9-b695ddf349ec,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,150.0,29,3,22,86.42146996,1053
c813d41f,43.55305023256933,-123.73799783502812,12-A05,BLM-COOS,2011,coast_range,BLM,0.125,119,134.0,38,4,14,86.99145677,1039
c8283620,47.80909047168477,-124.02547522472743,c8283620-1336-4214-bf7a-e6a015fce7b1,WA-DNR,2016,coast_range,WADNR,0.1,91,105.0,10,22,39,155.1989483,1036
c82a5674,46.0416218552618,-122.1885406070937,c82a5674-46a2-4a54-9216-bef2ed68c4f1,WA-DNR,2015,cascades,WADNR,0.1,84,152.0,16,15,49,150.11241040000002,1039
c842380f,43.278481420222654,-123.87959297884602,62-23,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,118.9508807,1039
c843ff13,48.90862378517942,-119.79407094909219,c843ff13-73bf-476f-929f-3af1d9259733,WA-DNR,2017,north_cascades,WADNR,0.1,108,104.0,16,26,28,369.7436437,1055
c8525aae,43.544934979999994,-122.7336552,61501002890001,USFS-UMPQUA,2018,cascades,USFS,0.25,116,132.0,27,31,25,93.68416155,1039
c863ddbf,48.158670934975774,-121.81023875245438,60502000840001,USFS-MOUNT-BAKER-SNOQUALMIE,2016,north_cascades,USFS,0.25,97,99.0,13,29,42,298.49352799999997,1039
c871e588,43.309549494871476,-124.11906747536075,91-11,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,172.6558125,1039
c880a3d7,46.5846333317904,-121.07114643380356,c880a3d7-1a8b-4a4f-bfd0-9e093ee3df5c,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,113.0,20,25,34,210.30230319999995,1055
c8854856,46.68173739844251,-122.06556103171043,c8854856-a586-4134-ba0d-7cd0553c59d9,WA-DNR,2017,cascades,WADNR,0.1,81,146.0,10,33,71,43.43626074,1178
c89551c2,44.49069653190437,-121.952809162834,61803002720000,USFS-WILLAMETTE,2016,cascades,USFS,0.25,92,149.0,10,21,67,53.41506581,1174
c8989e23,44.00271938353745,-123.59418933960116,52-11,BLM-LANE,2017,coast_range,BLM,0.125,103,113.0,23,16,33,389.85096469999996,1039
c8a5bb1d,48.12951493584835,-117.5163815772342,c8a5bb1d-776f-486a-8e0b-ed5e707712a6,WA-DNR,2015,northern_rockies,WADNR,0.1,118,87.0,12,13,41,47.17838452,1159
c8cb8546,47.09795802000001,-121.0178606,61703000390001,USFS-WENATCHEE,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,130,75.0,24,41,29,17.05915036,1018
c8d4fbfb,46.83748994046195,-123.29704734074573,c8d4fbfb-7c6a-4c82-a2ff-e5fda3cd747d,WA-DNR,2013,coast_range,WADNR,0.1,120,154.0,22,7,26,205.874826,1039
c900435c,45.58142857381666,-118.22923850476958,061405605160270,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,115,117.0,19,24,14,95.56370516,1047
c912501f,43.16174615044357,-123.68008022810768,63-11,BLM-ROGUE,2013,coast_range,BLM,0.125,103,113.0,23,16,33,201.2488826,1039
c915abb4,43.33591950040827,-124.0921994974636,83-18,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,288.7746125,1039
c942fb47,42.60933494716334,-123.2530361960294,51-04,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,140,102.0,24,31,27,319.0814191,1027
c9519145,43.34273030397132,-123.88495933238771,103-01,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,105.9454723,1039
c9788c41,46.55337298235596,-120.90999064044213,c9788c41-7d69-4e63-a804-5b71589a4137,WA-DNR,2013,columbia_plateau,WADNR,0.1,128,150.0,29,3,22,123.0710303,1045
c98864cb,48.13726831039497,-117.91322427757385,c98864cb-ce1b-4cc5-9678-04ff1196d0ec,WA-DNR,2015,northern_rockies,WADNR,0.1,113,96.0,15,31,26,538.0706032,1045
c98c5be6,46.94017406332624,-120.79992384089039,c98c5be6-e4e9-4402-b5f0-5e1eca77aa69,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,130,75.0,24,41,29,79.67576906,1045
c98fe92b,45.984397311621976,-122.6390539342199,c98fe92b-8daa-460e-bbe9-5469e8171e16,WA-DNR,2017,cascades,WADNR,0.1,122,152.0,32,10,21,132.6175568,1039
c9959a61,46.129143750047405,-121.33713827443685,c9959a61-c545-45ef-98a1-cf4ad7f2e98b,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,80,158.0,13,10,65,103.21941190000001,1018
c99d18ed,46.23776583605399,-122.34790972944415,c99d18ed-240b-49f0-b5ee-a2c3acd58f0e,WA-DNR,2016,cascades,WADNR,0.1,112,144.0,7,11,68,38.46135508,1174
c9a3af06,43.04843856211538,-122.9921177600799,62-11,BLM-ROGUE,2013,cascades,BLM,0.125,130,133.0,24,36,29,567.1751765,1037
c9adaca9,46.520135507354674,-121.07334562030961,c9adaca9-fe88-4609-aa5b-9df9a2f19757,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,150.0,29,3,22,102.75476009999998,1045
c9b7dcb4,47.464203396347834,-121.900756658413,c9b7dcb4-dd08-4546-b664-630abda847a6,WA-DNR,2013,cascades,WADNR,0.1,102,113.0,14,17,37,11.9367646,1039
c9c62932,46.81786607906343,-122.43935220457519,c9c62932-5a6a-463e-b9e0-d45d245e8902,WA-DNR,2016,cascades,WADNR,0.1,107,140.0,24,13,23,295.94563460000006,1039
c9dd1465,43.451037126137976,-122.53548028934075,61501001830001,USFS-UMPQUA,2016,cascades,USFS,0.25,116,132.0,27,31,25,70.76677246,1039
c9ef6bca,42.83947731529805,-121.67237307614931,62002001040001,USFS-FREMONT-WINEMA,2016,eastern_cascades_slopes_and_foothills,USFS,0.25,85,152.0,4,12,82,29207.11746,1027
c9f00f7e,43.911100061518,-123.56946973119145,21-05,BLM-LANE,2017,coast_range,BLM,0.125,103,113.0,23,16,33,134.941914,1039
c9f82ddf,46.443008789583864,-122.37268770766417,c9f82ddf-0497-43c6-a7e1-b1b8da418246,WA-DNR,2014,cascades,WADNR,0.1,91,147.0,16,15,40,521.3016739,1039
c9f96cb1,48.17215237135561,-124.38070375533668,c9f96cb1-f5b1-49a7-8e02-f295b27a4272,WA-DNR,2017,coast_range,WADNR,0.1,89,110.0,22,8,17,424.24587,1178
ca04fcd1,42.69423222801898,-124.40175182772546,11-14,BLM-COOS,2011,coast_range,BLM,0.125,86,116.0,23,3,19,255.50017749999998,1043
ca06b2b7,48.65715242935408,-122.24206232630017,ca06b2b7-5e93-453b-b31a-7411d57b0a31,WA-DNR,2014,north_cascades,WADNR,0.1,92,127.0,13,24,42,249.9613643,1178
ca25b2a1,46.92530085560179,-123.17685533035765,ca25b2a1-29cd-40de-9946-c8f354906610,WA-DNR,2014,coast_range,WADNR,0.1,105,151.0,21,10,21,205.5962554,1039
ca4187cb,42.09439874,-120.21405720000001,60200000000000,USFS-FREMONT-WINEMA,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,118,122.0,23,30,38,473.71268449999997,1028
ca42315d,48.02675349841319,-117.99381649076429,ca42315d-808d-4d5a-a9ea-34b9ea288101,WA-DNR,2016,northern_rockies,WADNR,0.1,118,87.0,12,13,41,84.72203266,1045
ca4af6d7,46.81761601874981,-123.3915038397936,ca4af6d7-287b-4e2e-8598-a6c7801f5093,WA-DNR,2013,coast_range,WADNR,0.1,86,151.0,19,4,17,85.16868071,1178
ca4f20db,48.90034011413555,-122.07652733001969,ca4f20db-0dab-4442-ba6b-63b39f0b559b,WA-DNR,2014,north_cascades,WADNR,0.1,92,127.0,13,24,42,118.5710418,1178
ca67b55c,47.72727381547761,-124.14755480210387,ca67b55c-d015-45f6-8e47-eecb1c541f0d,WA-DNR,2014,coast_range,WADNR,0.1,104,138.0,22,15,26,92.65462267,1036
ca691c0a,42.691218138678224,-122.36101286373439,061024000270001,USFS-ROGUE,2016,cascades,USFS,0.25,131,126.0,28,27,28,349.48821569999996,1027
ca69beef,43.17384967523107,-124.07097439924854,12-30,BLM-COOS,2010,coast_range,BLM,0.125,122,153.0,24,4,21,193.3168116,1037
ca7ef4f2,42.170506655015274,-123.26782797818491,22-10,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,144,112.0,13,16,60,223.1465137,1037
caa99e41,43.22020195434334,-123.80109628546491,61-03,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,419.97997230000004,1039
cab4925a,46.39410071569925,-123.6315735459026,cab4925a-60a2-45bb-84ff-9a379356592b,WA-DNR,2017,coast_range,WADNR,0.1,86,151.0,19,4,17,124.7600405,1036
cac329dc,48.08868729409046,-121.54167361588418,60502000470001,USFS-MOUNT-BAKER-SNOQUALMIE,2016,north_cascades,USFS,0.25,97,99.0,13,29,42,186.591507,1042
cadc96b6,48.10315310409476,-123.91669618942798,cadc96b6-2431-4137-b0be-639e848a5452,WA-DNR,2018,coast_range,WADNR,0.1,103,123.0,21,42,36,177.5041186,1037
caea9c74,43.738570098555556,-123.74136995447442,61-27,BLM-COOS,2011,coast_range,BLM,0.125,119,134.0,38,4,14,49.98197393,1039
caf136da,47.77603009941959,-121.87930374675584,caf136da-de3f-451d-ab2e-e835f49e84a0,WA-DNR,2014,puget_lowland,WADNR,0.1,102,113.0,14,17,37,164.2279375,1039
cafd0809,42.32062772662847,-120.65431192330362,62002000060001,USFS-FREMONT-WINEMA,2016,eastern_cascades_slopes_and_foothills,USFS,0.25,102,148.0,20,31,39,3825.4914740000004,1028
cb01e4b0,48.07240182,-120.6140304,61705001580001,USFS-WENATCHEE,2018,north_cascades,USFS,0.25,73,152.0,15,22,54,123.71947990000001,1042
cb0c4965,42.98883967560125,-123.94138629721195,23-27,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,191.3378129,1039
cb1114dd,42.374420230149646,-122.47299781490557,061020000110001,USFS-ROGUE,2016,cascades,USFS,0.25,131,126.0,25,37,28,308.764363,1028
cb1288c5,43.84115175308499,-123.81003858808559,11-02,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,16.27558405,1178
cb286e0e,43.80211139796371,-123.8624145663325,11-04,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,190.7245655,1039
cb2cd92b,47.10536384000001,-120.84666129999998,61703000480001,USFS-WENATCHEE,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,130,75.0,24,41,29,246.54420919999998,1045
cb378b41,48.61638186012249,-122.11731280740331,cb378b41-0a2f-472f-bdfd-ce1141066f4f,WA-DNR,2014,north_cascades,WADNR,0.1,97,99.0,13,29,42,147.0247355,1039
cb3d2719,46.11399844999999,-121.97424880000001,60301001780001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,125,139.0,19,26,34,98.25239502,1039
cb40e375,48.88496716889504,-122.16288677326403,cb40e375-6405-4bcc-b868-83067fc1502e,WA-DNR,2015,north_cascades,WADNR,0.1,125,160.0,15,6,31,190.8741223,1036
cb48c373,47.68587199321073,-124.33281821485477,cb48c373-9e92-44e1-a270-8de3434a93f4,WA-DNR,2016,coast_range,WADNR,0.1,110,87.0,22,15,26,40.29361777,1036
cb494ca1,46.55014301180798,-121.19855644578558,cb494ca1-54aa-4baf-bd12-1b07f2d238f8,WA-DNR,2013,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,113.0,20,25,34,33.23323446,1055
cb6382d8,43.32308714958982,-124.06859133662397,82-05,BLM-COOS,2010,coast_range,BLM,0.125,119,134.0,38,4,14,7.565375702000001,1178
cb6adaf7,46.85657483235281,-123.19743383422252,cb6adaf7-e25f-4b56-8183-0d945a735e76,WA-DNR,2013,coast_range,WADNR,0.1,105,151.0,21,10,21,357.2978419,1039
cb6cfa37,43.344489248304725,-123.87685448664136,72-09,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,22.68983434,1178
cb80b7ca,47.03123264,-120.89955909999999,61703000020001,USFS-WENATCHEE,2018,eastern_cascades_slopes_and_foothills,USFS,0.25,130,75.0,24,41,29,153.5648537,1018
cb92fbd2,42.137614174313285,-124.27187580562989,63-25,BLM-COOS,2011,klamath_mountains_california_high_north_coast_range,BLM,0.125,110,147.0,26,7,16,508.9308147,1043
cb935fad,46.8652282268345,-123.34044135312345,cb935fad-093b-48e4-b226-a3b937c090aa,WA-DNR,2013,coast_range,WADNR,0.1,120,154.0,22,7,26,78.33969502,1158
cb9d48e8,42.18658063763933,-123.54064093563206,11-A02,BLM-ROGUE,2013,klamath_mountains_california_high_north_coast_range,BLM,0.125,140,102.0,24,31,27,161.3778685,1030
cb9efdbc,48.29203039459252,-121.99700496733406,cb9efdbc-4754-4e01-921f-bdf7e6459b5b,WA-DNR,2015,north_cascades,WADNR,0.1,102,113.0,14,17,37,223.6630163,1063
cb9facfd,43.13577719,-122.311571,61503002680001,USFS-UMPQUA,2018,cascades,USFS,0.25,98,137.0,9,28,52,945.0470698999999,1041
cbb8920b,43.24483298261896,-124.12536042195016,53-25,BLM-COOS,2010,coast_range,BLM,0.125,119,134.0,38,4,14,10.57312341,1158
cbbcc982,43.913145897706656,-123.62395724964125,12-03,BLM-LANE,2018,coast_range,BLM,0.125,103,113.0,23,16,33,87.55115843,1039
cbcd27d7,43.194804088047164,-122.69281132915042,61501001360001,USFS-UMPQUA,2016,cascades,USFS,0.25,84,103.0,16,28,32,174.6650051,1037
cbf51c7b,45.84331325550453,-117.80554971697912,061406LIDAR0169,USFS-BLUE-MOUNTAINS,2015,blue_mountains,USFS,0.25,106,118.0,18,22,16,25.81316733,1159
cbfec38e,43.87560307935131,-122.93687455676486,22-02,BLM-LANE,2017,cascades,BLM,0.125,122,142.0,40,6,17,141.84919,1039
cc00827c,46.95168760913239,-123.17913957042187,cc00827c-1b6d-4cff-96c9-950a3d8adee6,WA-DNR,2014,coast_range,WADNR,0.1,100,134.0,20,28,32,54.37571613,1039
cc0fe857,46.11517559,-121.48705830000002,60303000600001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,80,158.0,13,10,65,211.3354338,1018
cc1999a2,48.541342558053664,-121.8991679349173,cc1999a2-48fc-4aab-a8a5-a5ec3006afd2,WA-DNR,2015,north_cascades,WADNR,0.1,97,99.0,13,29,42,1280.539558,1039
cc1eb05f,42.530846941642274,-120.50683854340072,62006000450001,USFS-FREMONT-WINEMA,2016,eastern_cascades_slopes_and_foothills,USFS,0.25,118,122.0,23,30,38,38.268570000000004,1017
cc1fa988,44.04792850846257,-123.61905575115111,62-09,BLM-LANE,2017,coast_range,BLM,0.125,103,113.0,23,16,33,72.66432779,1039
cc32a5dc,47.31564955274137,-121.84932169060876,cc32a5dc-183f-49b1-a112-5d940199e62c,WA-DNR,2017,cascades,WADNR,0.1,102,113.0,14,17,37,19.97049772,1158
cc347115,46.49932687882394,-121.10580506852477,cc347115-1b31-411c-8d2d-0d38e390a3dd,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,113.0,20,25,34,61.66473142,1018
cc378bfe,48.2308730274267,-117.61650407682276,cc378bfe-2712-4d0c-9d3b-23e29ddfc7b6,WA-DNR,2018,northern_rockies,WADNR,0.1,118,154.0,14,20,31,572.7392685,1045
cc478289,46.832365766723285,-123.3511676398119,cc478289-1ab6-4a2d-9872-513ae99a9ef1,WA-DNR,2013,coast_range,WADNR,0.1,120,154.0,22,7,26,163.029636,1039
cc568aae,48.8310925162858,-118.15966331873422,cc568aae-1977-4068-ad7c-615876885054,WA-DNR,2015,northern_rockies,WADNR,0.1,139,147.0,6,27,69,303.0880236,1045
cc62a772,46.30144207,-121.79423390000001,60305001940001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,81,146.0,10,33,71,97.45983288,1042
cc71950d,43.12573886787579,-123.85501257707493,83-11,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,23.7274699,1039
cc74d6f0,43.05077148349235,-123.89656975304375,13-A09,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,276.00350710000004,1037
cc76a4a1,42.90486288100097,-123.75583976821828,62-29,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,156.50362009999998,1039
cc7d9f2b,48.78815828989611,-117.50524233256886,cc7d9f2b-381a-403a-81ac-f13139e90d43,WA-DNR,2015,northern_rockies,WADNR,0.1,111,132.0,17,22,28,272.4995838,1045
cc8132b6,47.84783293057342,-117.61306923784291,cc8132b6-e98d-4899-9aca-e4454c0f2d55,WA-DNR,2015,northern_rockies,WADNR,0.1,139,147.0,6,27,69,146.5696124,1123
cc90cd81,46.60169701846086,-123.56664528066638,cc90cd81-2f23-4144-9ee0-6a412c1ba1b2,WA-DNR,2014,coast_range,WADNR,0.1,77,143.0,18,1,16,259.197116,1039
cc92ef8f,47.59110173958255,-124.19277935599624,cc92ef8f-91da-41fa-91ff-1bd9d8baab54,WA-DNR,2017,coast_range,WADNR,0.1,104,138.0,22,15,26,120.66957590000001,1158
cc980f75,43.08131283826281,-123.82629677113547,92-10,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,261.77789759999996,1039
cca2a1cd,48.152515891399354,-121.81923716812142,60502000810001,USFS-MOUNT-BAKER-SNOQUALMIE,2016,north_cascades,USFS,0.25,97,99.0,13,29,42,68.33941547,1178
ccbdbad5,46.257945512019226,-122.41360713793662,ccbdbad5-57a4-4bad-a16b-6031a60e569b,WA-DNR,2014,cascades,WADNR,0.1,92,128.0,17,21,35,82.9587552,1042
cd0ec506,42.84960447,-122.9453766,61502002400001,USFS-UMPQUA,2018,klamath_mountains_california_high_north_coast_range,USFS,0.25,132,83.0,41,47,19,139.34992480000003,1027
cd0f7ac1,43.27650224981402,-123.83467457449318,61-A01,BLM-COOS,2011,coast_range,BLM,0.125,103,113.0,23,16,33,63.64078198,1178
cd1949a4,46.08476095,-122.2299173,60301001700001,USFS-GIFFORD-PINCHOT,2018,cascades,USFS,0.25,76,152.0,12,10,73,187.67483719999998,1039
cd2826dd,47.1714004801431,-123.74934216922094,cd2826dd-e15e-4c8f-be23-0c8b0c45e51d,WA-DNR,2018,coast_range,WADNR,0.1,87,146.0,19,7,15,12.19505657,1039
cd2ff6e2,43.51958693111479,-122.87054064428011,11-06,BLM-LANE,2017,cascades,BLM,0.125,125,146.0,23,33,33,619.2099707,1042
cd3731de,48.53878756287671,-119.57727630977917,cd3731de-ff92-49dd-9a76-723d7bd876ea,WA-DNR,2017,north_cascades,WADNR,0.1,135,140.0,9,24,48,45.91029843,1045
cd451ab1,43.220276000404354,-123.91680496282315,73-16,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,85.82769436,1178
cd591ac4,46.04398784914115,-121.3477410624941,cd591ac4-5843-490e-a718-7160aa580c2f,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,106,152.0,16,16,41,5.1620508880000004,1053
cd598dbf,46.521163092942665,-120.99337525066528,cd598dbf-fe06-47da-b534-8638ab338262,WA-DNR,2016,eastern_cascades_slopes_and_foothills,WADNR,0.1,128,150.0,29,3,22,241.82244159999996,1053
cd6ab9c9,43.22190462419827,-123.8003314728783,81-02,BLM-COOS,2010,coast_range,BLM,0.125,103,113.0,23,16,33,413.9244767,1039
cd783833,43.31285066890759,-122.6558542908065,61501001630001,USFS-UMPQUA,2016,cascades,USFS,0.25,116,132.0,27,31,25,89.21225576,1037
cd81d774,48.29826531509425,-122.06448817503224,cd81d774-ace7-4054-9ec3-5d3158ce5553,WA-DNR,2014,north_cascades,WADNR,0.1,92,127.0,13,24,42,50.94157361,1178
cd93064c,48.63412943729669,-121.8216141092,cd93064c-4dc7-4ed9-b423-bdcba2dbbf87,WA-DNR,2014,north_cascades,WADNR,0.1,92,127.0,13,24,42,80.20815252,1158
cd9a2adf,47.037259102062855,-123.1980337567932,cd9a2adf-f1ba-4ca2-b49f-4267099527f0,WA-DNR,2013,coast_range,WADNR,0.1,100,134.0,20,28,32,213.0723639,1039
cda0fa06,43.809945987720766,-122.72666907080792,13-02,BLM-LANE,2017,cascades,BLM,0.125,116,132.0,27,31,25,387.679027,1039
cda53b47,48.07306766415155,-121.77974454211963,60502000370001,USFS-MOUNT-BAKER-SNOQUALMIE,2016,north_cascades,USFS,0.25,92,127.0,13,24,42,298.57988860000006,1042
cddda91a,44.30285159044164,-123.56637795084359,53-02,BLM-LANE,2017,coast_range,BLM,0.125,79,117.0,19,18,28,99.83371792,1039
cdf39483,46.76629650664242,-122.10376227864259,cdf39483-10dc-4734-9134-8ac3a70cee34,WA-DNR,2015,cascades,WADNR,0.1,120,132.0,11,37,54,125.1461757,1039
cdf3aaa0,48.068161341815625,-121.69702979294067,60502000310001,USFS-MOUNT-BAKER-SNOQUALMIE,2016,north_cascades,USFS,0.25,92,127.0,13,24,42,0.8943857709999999,1042
cdfb4b89,48.05849372396454,-121.4947540354266,60502000220001,USFS-MOUNT-BAKER-SNOQUALMIE,2016,north_cascades,USFS,0.25,92,127.0,13,24,42,3.6142199589999997,1042
ce05d913,48.24969066688274,-121.98351219899905,ce05d913-a3bb-42a8-9317-861cb6934b56,WA-DNR,2017,north_cascades,WADNR,0.1,97,99.0,13,29,42,925.2390911,1039
ce184aab,48.34649259812613,-121.53825541433238,ce184aab-a3c0-429c-bf1f-b80312a08730,WA-DNR,2014,north_cascades,WADNR,0.1,121,152.0,7,7,62,159.1755179,1156
